race_id,umaban,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate
202644072004,1,2024106437,タリース,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024106437,タリース,サトノジェネシス,サンデーサイレンス系,Pour Moi,ノーザンダンサー系,牝2,54.0,434(),安藤洋一,藤田輝信,5.1,3,1枠,133,114,109,1067,1423,9%,17%,25%,79%,69%,2024106437,タリース,,0,0,0,0,0,0%,0%,0%,0%,0%,2024106437,タリース,安藤洋一,67,69,51,412,599,11%,22%,31%,97%,76%,2024106437,タリース,藤田輝信,60,31,24,153,268,22%,33%,42%,69%,74%,2024106437,タリース,サトノジェネシス,0,0,0,0,0,0%,0%,0%,0%,0%,2024106437,タリース,,0,0,0,0,0,0%,0%,0%,0%,0%,2024106437,タリース,,2024106437,タリース,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,2,2024101240,タワーコンサート,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024101240,タワーコンサート,タワーオブロンドン,ネイティヴダンサー系,サクラプレジデント,サンデーサイレンス系,牡2,54.0,472(),吉井章,的場直之,22.2,6,2枠,122,132,107,1162,1523,8%,16%,23%,84%,72%,2024101240,タワーコンサート,,0,0,0,0,0,0%,0%,0%,0%,0%,2024101240,タワーコンサート,吉井章,62,65,54,452,633,9%,20%,28%,109%,93%,2024101240,タワーコンサート,的場直之,55,42,28,169,294,18%,32%,42%,84%,83%,2024101240,タワーコンサート,タワーオブロンドン,4,4,10,90,108,3%,7%,16%,44%,71%,2024101240,タワーコンサート,,0,0,0,0,0,0%,0%,0%,0%,0%,2024101240,タワーコンサート,,2024101240,タワーコンサート,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,3,2024104244,イノデジュエル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024104244,イノデジュエル,キセキ,ネイティヴダンサー系,タニノギムレット,ターントゥ系,牝2,54.0,440(),矢野貴之,鷹見浩,4.5,2,3枠,136,151,153,1428,1868,7%,15%,23%,62%,67%,2024104244,イノデジュエル,,0,0,0,0,0,0%,0%,0%,0%,0%,2024104244,イノデジュエル,矢野貴之,172,113,79,304,668,25%,42%,54%,75%,80%,2024104244,イノデジュエル,鷹見浩,36,45,60,415,556,6%,14%,25%,52%,83%,2024104244,イノデジュエル,キセキ,3,1,2,9,15,20%,26%,40%,43%,70%,2024104244,イノデジュエル,,0,0,0,0,0,0%,0%,0%,0%,0%,2024104244,イノデジュエル,,2024104244,イノデジュエル,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,4,2024104116,ダスマパーティ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024104116,ダスマパーティ,イスラボニータ,サンデーサイレンス系,Lawman,ノーザンダンサー系,牝2,54.0,450(),田中洸多,小野寺晋,114.5,10,4枠,168,148,163,1561,2040,8%,15%,23%,86%,73%,2024104116,ダスマパーティ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024104116,ダスマパーティ,田中洸多,5,7,12,224,248,2%,4%,9%,21%,50%,2024104116,ダスマパーティ,小野寺晋,9,17,15,311,352,2%,7%,11%,34%,53%,2024104116,ダスマパーティ,イスラボニータ,14,12,11,138,175,8%,14%,21%,49%,76%,2024104116,ダスマパーティ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024104116,ダスマパーティ,,2024104116,ダスマパーティ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,5,2024100240,カチャ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100240,カチャ,アドマイヤマーズ,サンデーサイレンス系,タニノギムレット,ターントゥ系,牝2,54.0,410(),藤本現暉,赤嶺亮,45.0,8,5枠,169,171,166,1667,2173,7%,15%,23%,78%,68%,2024100240,カチャ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100240,カチャ,藤本現暉,38,40,59,472,609,6%,12%,22%,46%,57%,2024100240,カチャ,赤嶺亮,17,15,25,185,242,7%,13%,23%,109%,82%,2024100240,カチャ,アドマイヤマーズ,0,1,1,5,7,0%,14%,28%,0%,50%,2024100240,カチャ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100240,カチャ,,2024100240,カチャ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,6,2024103643,クルジェムゲーム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103643,クルジェムゲーム,ベンバトル,ネイティヴダンサー系,ステイゴールド,サンデーサイレンス系,牝2,54.0,423(),笹川翼,宗形竹見,12.0,4,6枠,172,176,183,1739,2270,7%,15%,23%,65%,65%,2024103643,クルジェムゲーム,,0,0,0,0,0,0%,0%,0%,0%,0%,2024103643,クルジェムゲーム,笹川翼,136,100,85,320,641,21%,36%,50%,66%,75%,2024103643,クルジェムゲーム,宗形竹見,29,19,33,159,240,12%,20%,33%,64%,91%,2024103643,クルジェムゲーム,ベンバトル,0,2,1,11,14,0%,14%,21%,0%,164%,2024103643,クルジェムゲーム,,0,0,0,0,0,0%,0%,0%,0%,0%,2024103643,クルジェムゲーム,,2024103643,クルジェムゲーム,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,7,2024107360,パープルフォッグ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024107360,パープルフォッグ,モズアスコット,ノーザンダンサー系,ディープブリランテ,サンデーサイレンス系,牝2,54.0,466(),西啓太,坂井英光,1.7,1,7枠,174,210,187,1772,2343,7%,16%,24%,56%,69%,2024107360,パープルフォッグ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024107360,パープルフォッグ,西啓太,56,63,51,422,592,9%,20%,28%,96%,69%,2024107360,パープルフォッグ,坂井英光,70,39,23,90,222,31%,49%,59%,96%,90%,2024107360,パープルフォッグ,モズアスコット,8,1,2,28,39,20%,23%,28%,43%,51%,2024107360,パープルフォッグ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024107360,パープルフォッグ,,2024107360,パープルフォッグ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,8,2024100225,ヤマショウプリンス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100225,ヤマショウプリンス,ホークビル,ノーザンダンサー系,シルバーステート,サンデーサイレンス系,牡2,54.0,399(),菅原涼太,堀千亜樹,94.3,9,7枠,174,210,187,1772,2343,7%,16%,24%,56%,69%,2024100225,ヤマショウプリンス,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100225,ヤマショウプリンス,菅原涼太,28,49,45,502,624,4%,12%,19%,26%,74%,2024100225,ヤマショウプリンス,堀千亜樹,23,36,22,321,402,5%,14%,20%,125%,65%,2024100225,ヤマショウプリンス,ホークビル,4,2,3,90,99,4%,6%,9%,14%,19%,2024100225,ヤマショウプリンス,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100225,ヤマショウプリンス,,2024100225,ヤマショウプリンス,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,9,2024103500,シンプウキセキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103500,シンプウキセキ,Ghostzapper,ノーザンダンサー系,ストリートセンス,ネイティヴダンサー系,牡2,54.0,498(),和田譲治,須田和伸,21.8,5,8枠,204,175,213,1775,2367,8%,16%,25%,57%,71%,2024103500,シンプウキセキ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024103500,シンプウキセキ,和田譲治,100,55,39,387,581,17%,26%,33%,84%,71%,2024103500,シンプウキセキ,須田和伸,11,20,17,260,308,3%,10%,15%,79%,60%,2024103500,シンプウキセキ,Ghostzapper,0,0,0,4,4,0%,0%,0%,0%,0%,2024103500,シンプウキセキ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024103500,シンプウキセキ,,2024103500,シンプウキセキ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202644072004,10,2024104023,ルックライクレイン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024104023,ルックライクレイン,ルックスザットキル,ノーザンダンサー系,Jeranimo,ナスルーラ系,牝2,54.0,502(),鷹見陸,米田英世,25.1,7,8枠,204,175,213,1775,2367,8%,16%,25%,57%,71%,2024104023,ルックライクレイン,,0,0,0,0,0,0%,0%,0%,0%,0%,2024104023,ルックライクレイン,鷹見陸,35,39,44,356,474,7%,15%,24%,50%,65%,2024104023,ルックライクレイン,米田英世,44,36,41,223,344,12%,23%,35%,73%,84%,2024104023,ルックライクレイン,ルックスザットキル,22,19,19,109,169,13%,24%,35%,166%,93%,2024104023,ルックライクレイン,,0,0,0,0,0,0%,0%,0%,0%,0%,2024104023,ルックライクレイン,,2024104023,ルックライクレイン,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
