race_id,umaban,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_jockey_id,bias_jockey_allowance_mark,bias_trainer,bias_trainer_id,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,data_distance_horse_id,data_distance_horse_name,data_distance_slot1_label,data_distance_slot1_note,data_distance_slot1_win_1st,data_distance_slot1_win_2nd,data_distance_slot1_win_3rd,data_distance_slot1_win_out,data_distance_slot1_runs,data_distance_slot1_win_rate,data_distance_slot1_place2_rate,data_distance_slot1_place3_rate,data_distance_slot1_win_return_rate,data_distance_slot1_place_return_rate,data_distance_slot2_label,data_distance_slot2_note,data_distance_slot2_win_1st,data_distance_slot2_win_2nd,data_distance_slot2_win_3rd,data_distance_slot2_win_out,data_distance_slot2_runs,data_distance_slot2_win_rate,data_distance_slot2_place2_rate,data_distance_slot2_place3_rate,data_distance_slot2_win_return_rate,data_distance_slot2_place_return_rate,data_distance_slot3_label,data_distance_slot3_note,data_distance_slot3_win_1st,data_distance_slot3_win_2nd,data_distance_slot3_win_3rd,data_distance_slot3_win_out,data_distance_slot3_runs,data_distance_slot3_win_rate,data_distance_slot3_place2_rate,data_distance_slot3_place3_rate,data_distance_slot3_win_return_rate,data_distance_slot3_place_return_rate,data_distance_slot4_label,data_distance_slot4_note,data_distance_slot4_win_1st,data_distance_slot4_win_2nd,data_distance_slot4_win_3rd,data_distance_slot4_win_out,data_distance_slot4_runs,data_distance_slot4_win_rate,data_distance_slot4_place2_rate,data_distance_slot4_place3_rate,data_distance_slot4_win_return_rate,data_distance_slot4_place_return_rate,data_distance_slot5_label,data_distance_slot5_note,data_distance_slot5_win_1st,data_distance_slot5_win_2nd,data_distance_slot5_win_3rd,data_distance_slot5_win_out,data_distance_slot5_runs,data_distance_slot5_win_rate,data_distance_slot5_place2_rate,data_distance_slot5_place3_rate,data_distance_slot5_win_return_rate,data_distance_slot5_place_return_rate,data_course_horse_id,data_course_horse_name,data_course_slot1_label,data_course_slot1_note,data_course_slot1_win_1st,data_course_slot1_win_2nd,data_course_slot1_win_3rd,data_course_slot1_win_out,data_course_slot1_runs,data_course_slot1_win_rate,data_course_slot1_place2_rate,data_course_slot1_place3_rate,data_course_slot1_win_return_rate,data_course_slot1_place_return_rate,data_course_slot2_label,data_course_slot2_note,data_course_slot2_win_1st,data_course_slot2_win_2nd,data_course_slot2_win_3rd,data_course_slot2_win_out,data_course_slot2_runs,data_course_slot2_win_rate,data_course_slot2_place2_rate,data_course_slot2_place3_rate,data_course_slot2_win_return_rate,data_course_slot2_place_return_rate,data_course_slot3_label,data_course_slot3_note,data_course_slot3_win_1st,data_course_slot3_win_2nd,data_course_slot3_win_3rd,data_course_slot3_win_out,data_course_slot3_runs,data_course_slot3_win_rate,data_course_slot3_place2_rate,data_course_slot3_place3_rate,data_course_slot3_win_return_rate,data_course_slot3_place_return_rate,data_course_slot4_label,data_course_slot4_note,data_course_slot4_win_1st,data_course_slot4_win_2nd,data_course_slot4_win_3rd,data_course_slot4_win_out,data_course_slot4_runs,data_course_slot4_win_rate,data_course_slot4_place2_rate,data_course_slot4_place3_rate,data_course_slot4_win_return_rate,data_course_slot4_place_return_rate,data_condition_horse_id,data_condition_horse_name,data_condition_slot1_label,data_condition_slot1_note,data_condition_slot1_win_1st,data_condition_slot1_win_2nd,data_condition_slot1_win_3rd,data_condition_slot1_win_out,data_condition_slot1_runs,data_condition_slot1_win_rate,data_condition_slot1_place2_rate,data_condition_slot1_place3_rate,data_condition_slot1_win_return_rate,data_condition_slot1_place_return_rate,data_condition_slot2_label,data_condition_slot2_note,data_condition_slot2_win_1st,data_condition_slot2_win_2nd,data_condition_slot2_win_3rd,data_condition_slot2_win_out,data_condition_slot2_runs,data_condition_slot2_win_rate,data_condition_slot2_place2_rate,data_condition_slot2_place3_rate,data_condition_slot2_win_return_rate,data_condition_slot2_place_return_rate,data_condition_slot3_label,data_condition_slot3_note,data_condition_slot3_win_1st,data_condition_slot3_win_2nd,data_condition_slot3_win_3rd,data_condition_slot3_win_out,data_condition_slot3_runs,data_condition_slot3_win_rate,data_condition_slot3_place2_rate,data_condition_slot3_place3_rate,data_condition_slot3_win_return_rate,data_condition_slot3_place_return_rate,data_condition_slot4_label,data_condition_slot4_note,data_condition_slot4_win_1st,data_condition_slot4_win_2nd,data_condition_slot4_win_3rd,data_condition_slot4_win_out,data_condition_slot4_runs,data_condition_slot4_win_rate,data_condition_slot4_place2_rate,data_condition_slot4_place3_rate,data_condition_slot4_win_return_rate,data_condition_slot4_place_return_rate,data_others_horse_id,data_others_horse_name,data_others_slot1_label,data_others_slot1_note,data_others_slot1_win_1st,data_others_slot1_win_2nd,data_others_slot1_win_3rd,data_others_slot1_win_out,data_others_slot1_runs,data_others_slot1_win_rate,data_others_slot1_place2_rate,data_others_slot1_place3_rate,data_others_slot1_win_return_rate,data_others_slot1_place_return_rate,data_others_slot2_label,data_others_slot2_note,data_others_slot2_win_1st,data_others_slot2_win_2nd,data_others_slot2_win_3rd,data_others_slot2_win_out,data_others_slot2_runs,data_others_slot2_win_rate,data_others_slot2_place2_rate,data_others_slot2_place3_rate,data_others_slot2_win_return_rate,data_others_slot2_place_return_rate,data_others_slot3_label,data_others_slot3_note,data_others_slot3_win_1st,data_others_slot3_win_2nd,data_others_slot3_win_3rd,data_others_slot3_win_out,data_others_slot3_runs,data_others_slot3_win_rate,data_others_slot3_place2_rate,data_others_slot3_place3_rate,data_others_slot3_win_return_rate,data_others_slot3_place_return_rate,data_cushion_horse_id,data_cushion_horse_name,data_cushion_slot1_label,data_cushion_slot1_note,data_cushion_slot1_win_1st,data_cushion_slot1_win_2nd,data_cushion_slot1_win_3rd,data_cushion_slot1_win_out,data_cushion_slot1_runs,data_cushion_slot1_win_rate,data_cushion_slot1_place2_rate,data_cushion_slot1_place3_rate,data_cushion_slot1_win_return_rate,data_cushion_slot1_place_return_rate,data_cushion_slot2_label,data_cushion_slot2_note,data_cushion_slot2_win_1st,data_cushion_slot2_win_2nd,data_cushion_slot2_win_3rd,data_cushion_slot2_win_out,data_cushion_slot2_runs,data_cushion_slot2_win_rate,data_cushion_slot2_place2_rate,data_cushion_slot2_place3_rate,data_cushion_slot2_win_return_rate,data_cushion_slot2_place_return_rate,data_baba_water_horse_id,data_baba_water_horse_name,data_baba_water_slot1_label,data_baba_water_slot1_note,data_baba_water_slot1_win_1st,data_baba_water_slot1_win_2nd,data_baba_water_slot1_win_3rd,data_baba_water_slot1_win_out,data_baba_water_slot1_runs,data_baba_water_slot1_win_rate,data_baba_water_slot1_place2_rate,data_baba_water_slot1_place3_rate,data_baba_water_slot1_win_return_rate,data_baba_water_slot1_place_return_rate,data_baba_water_slot2_label,data_baba_water_slot2_note,data_baba_water_slot2_win_1st,data_baba_water_slot2_win_2nd,data_baba_water_slot2_win_3rd,data_baba_water_slot2_win_out,data_baba_water_slot2_runs,data_baba_water_slot2_win_rate,data_baba_water_slot2_place2_rate,data_baba_water_slot2_place3_rate,data_baba_water_slot2_win_return_rate,data_baba_water_slot2_place_return_rate,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup,corner3_rank,corner3_gap_pct,corner3_gap_lengths,race_pace_label,mark_raw_立川,mark_raw_CP予想,mark_raw_マリア,mark_raw_馬場予想,mark_raw_中山,mark_honshi,mark_cp,mark_other
202655090504,1,2023102757,クインズヒマワリ,,,,,,,,,,,,,,,,2026.08.08,佐賀,1,C2ー26,,ダ1300,1:27.8,良,12,3,1,石川慎将,54.0,2-2-2-2,42.5,425,+8,ヒコボシ(-0.1),,2026.07.18,佐賀,3,SAGA(3歳),,ダ1400,1:33.4,良,12,3,8,石川慎将,54.0,9-9-7-4,40.9,417,+11,オダイ(1.8),,2026.06.06,東京,15,3歳未勝利,,ダ1400,1:29.8,稍,16,2,16,長浜鴻緒,54.0,1-1,40.8,406,+4,レイズテンペスト(3.9),,2026.04.19,福島,14,3歳未勝利,,ダ1150,1:10.8,良,16,14,16,石神深道,52.0,14-14,38.1,402,+6,ヨドノティアラ(1.8),,2026.02.28,中山,12,3歳未勝利,,ダ1200,1:14.1,重,15,11,14,石神深道,52.0,9-10,38.7,396,0,タヤスロレンヌ(2.3),,2023102757,クインズヒマワリ,,長谷川蓮,,,,,,,,,,,202655071810,ＳＡＧＡリベンジャー,20260718,佐賀,良,-4,54,1:33.4,40.9,3,追,3,H,牝,3,202655080803,Ｃ２ー２６組,20260808,佐賀,良,-3,54,1:27.8,42.5,1,先,3,H,牝,3,202605030103,未勝利,20260606,東京,稍,-12,54,1:29.8,40.8,15,逃,1,M,牝,3,,,,,,,,,,,,,,,,2023102757,クインズヒマワリ,マジェスティックウォリアー,ナスルーラ系,エスポワールシチー,サンデーサイレンス系,牝3,54.0,425(0),長谷川蓮,05692,,矢野久美,05333,6.0,3,1枠,201,203,204,1504,2112,9%,19%,28%,79%,75%,2023102757,クインズヒマワリ,差,1230,1338,1383,8757,12708,9%,20%,31%,71%,73%,2023102757,クインズヒマワリ,長谷川蓮,0,4,3,29,36,0%,11%,19%,0%,43%,2023102757,クインズヒマワリ,矢野久美,26,54,48,350,478,5%,16%,26%,24%,68%,2023102757,クインズヒマワリ,マジェスティックウォリアー,50,39,25,221,335,14%,26%,34%,63%,75%,2023102757,クインズヒマワリ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102757,クインズヒマワリ,佐賀ダート1400m,2023102757,クインズヒマワリ,0,0,1,0,1,0%,0%,100%,0%,230%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023102757,クインズヒマワリ,ダート1400m,,0,0,1,1,2,0%,0%,50%,0%,115%,ダート1300m,,1,0,0,0,1,100%,100%,100%,300%,160%,ダート1500m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1750m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,1,0,1,3,5,20%,20%,40%,60%,78%,2023102757,クインズヒマワリ,ダート佐賀,,1,0,1,0,2,50%,50%,100%,150%,195%,ダート・右,,1,0,1,2,4,25%,25%,50%,75%,97.5%,ダート・左,,0,0,0,1,1,0%,0%,0%,0%,0%,全成績,,1,0,1,3,5,20%,20%,40%,60%,78%,2023102757,クインズヒマワリ,ダート・良,,1,0,1,1,3,33.3%,33.3%,66.7%,100%,130%,ダート・稍重,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート・重,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102757,クインズヒマワリ,中3週,,0,0,0,0,0,0%,0%,0%,0%,0%,54kg,,1,0,1,1,3,33.3%,33.3%,66.7%,100%,130%,馬体重,連対時馬体重425kg～425kg,,,,,,,,,,,2023102757,クインズヒマワリ,全成績,,1,0,1,3,5,20%,20%,40%,60%,78%,全成績,,1,0,1,3,5,20%,20%,40%,60%,78%,2023102757,クインズヒマワリ,全成績,,1,0,1,3,5,20%,20%,40%,60%,78%,全成績,,1,0,1,3,5,20%,20%,40%,60%,78%,1,0.0,0.0,1,2,2.41,0.24,H,△,,,△,☆,,,
202655090504,2,2021100811,クロスアヴァンセ,,,,,,,,,,,,,,,,2026.08.16,佐賀,8,SAGA(C2),,ダ1400,1:34.8,良,11,10,6,出水拓人,54.0,11-11-9-9,41.5,443,-4,イアソンテソーロ(3.4),,2026.07.11,佐賀,6,C2ー8組,,ダ1300,1:26.5,良,11,4,6,加茂飛翔,54.0,11-11-11-9,39.8,447,+12,チャンピオンヤマト(0.7),,2026.06.20,佐賀,3,C2ー9組,,ダ1400,1:32.7,不,12,6,3,加茂飛翔,54.0,10-9-8-6,39.9,435,-19,アデリーヌ(1.0),,2026.05.31,佐賀,5,C2ー10,,ダ1400,1:32.7,良,10,2,4,加茂飛翔,54.0,8-8-7-5,39.4,454,+2,プロデッツァ(0.9),,2026.05.18,佐賀,4,SAGA(C2),,ダ1400,1:33.4,良,12,11,6,林悠翔,53.0,11-11-11-10,39.0,452,-1,フタリセゾン(1.3),,2021100811,クロスアヴァンセ,,後藤武蔵,,,,,,,,,,,202655062006,Ｃ２ー９組,20260620,佐賀,不,-10,54,1:32.7,39.9,3,追,5,H,牝,5,202655050302,こだまさん来場記念,20260503,佐賀,不,-8,54,1:25.1,39.2,3,追,7,M,牝,5,202546051308,金沢競馬Ｃ２プレミア,20250513,金沢,良,-18,55,1:30.6,38.8,4,追,2,M,牝,4,,,,,,,,,,,,,,,,2021100811,クロスアヴァンセ,ヴァンセンヌ,サンデーサイレンス系,ファルブラヴ,ノーザンダンサー系,牝5,51.0,438(-5),後藤武蔵,a06ca,▲,井樋明正,05759,31.8,8,2枠,212,213,214,1468,2107,10%,20%,30%,73%,74%,2021100811,クロスアヴァンセ,追,258,241,334,4426,5259,4%,9%,15%,48%,55%,2021100811,クロスアヴァンセ,後藤武蔵,5,5,7,115,132,3%,7%,12%,103%,41%,2021100811,クロスアヴァンセ,井樋明正,47,49,75,529,700,6%,13%,24%,65%,85%,2021100811,クロスアヴァンセ,ヴァンセンヌ,7,5,7,59,78,8%,15%,24%,41%,57%,2021100811,クロスアヴァンセ,,0,0,0,0,0,0%,0%,0%,0%,0%,2021100811,クロスアヴァンセ,佐賀ダート1400m,2021100811,クロスアヴァンセ,0,0,1,8,9,0%,0%,11%,0%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021100811,クロスアヴァンセ,ダート1400m,,1,1,7,16,25,4%,8%,32%,28.4%,54.4%,ダート1300m,,0,0,1,4,5,0%,0%,20%,0%,142%,ダート1500m,,1,1,0,3,5,20%,40%,40%,268%,60%,ダート1750m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,2,2,8,26,38,5.3%,10.5%,28.9%,53.9%,62.4%,2021100811,クロスアヴァンセ,ダート佐賀,,0,0,2,12,14,0%,0%,14.3%,0%,65%,ダート・右,,2,2,8,24,36,5.6%,11.1%,30.6%,56.9%,65.8%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,2,2,8,26,38,5.3%,10.5%,28.9%,53.9%,62.4%,2021100811,クロスアヴァンセ,ダート・良,,0,1,4,13,18,0%,5.6%,27.8%,0%,47.2%,ダート・稍重,,1,0,1,3,5,20%,20%,20%,142%,34%,ダート・重,,0,1,1,4,6,0%,16.7%,33.3%,0%,51.7%,ダート・不良,,1,0,2,4,7,14.3%,14.3%,42.9%,191.4%,148.6%,2021100811,クロスアヴァンセ,中2週,,0,0,2,6,8,0%,0%,25%,0%,41.2%,51kg,,0,0,0,0,0,0%,0%,0%,0%,0%,馬体重,連対時馬体重433kg～454kg,,,,,,,,,,,2021100811,クロスアヴァンセ,全成績,,2,2,8,26,38,5.3%,10.5%,28.9%,53.9%,62.4%,全成績,,2,2,8,26,38,5.3%,10.5%,28.9%,53.9%,62.4%,2021100811,クロスアヴァンセ,全成績,,2,2,8,26,38,5.3%,10.5%,28.9%,53.9%,62.4%,全成績,,2,2,8,26,38,5.3%,10.5%,28.9%,53.9%,62.4%,11,100.0,9.94,2,11,100.0,9.94,H,,,,,,,,★
202655090504,3,2023101341,ダッテウマダモノ,,,,,,,,,,,,,,,,2026.08.15,佐賀,4,サガデー(C2),,ダ1400,1:33.7,良,11,10,4,椿聡太,51.0,6-4-7-6,40.2,442,-8,スマートピリカ(0.4),,2026.07.11,佐賀,3,3歳ー6組,,ダ1400,1:33.1,良,11,7,8,椿聡太,51.0,10-11-10-7,39.4,450,+7,セイブルーアイ(1.1),,2026.06.20,佐賀,9,3歳ー6組,,ダ1400,1:35.9,不,9,7,9,青海大樹,53.0,7-8-9-9,42.5,443,-16,コスモローマ(3.5),,2026.06.01,佐賀,7,3歳ー7組,,ダ1400,1:35.9,良,11,4,11,長田進仁,54.0,8-8-10-9,43.3,459,+2,モズノシアワセ(3.3),,2026.05.18,佐賀,8,3歳ー6組,,ダ1400,1:35.8,良,10,10,7,長田進仁,54.0,3-4-4-7,42.8,457,-10,シルバークラフト(4.3),,2023101341,ダッテウマダモノ,,椿聡太,,,,,,,,,,,202655071101,３歳ー６組,20260711,佐賀,良,-4,51,1:33.1,39.4,3,追,6,H,牝,3,202655022501,３歳ー６組,20260225,佐賀,不,-8,54,1:26.5,39.1,5,差,8,S,牝,3,202655071101,３歳ー６組,20260711,佐賀,良,-4,51,1:33.1,39.4,3,追,6,H,牝,3,,,,,,,,,,,,,,,,2023101341,ダッテウマダモノ,ディーマジェスティ,サンデーサイレンス系,アグネスデジタル,ネイティヴダンサー系,牝3,51.0,451(+9),椿聡太,a05d9,▲,真島元徳,05106,16.2,5,3枠,186,211,206,1510,2113,8%,18%,28%,51%,63%,2023101341,ダッテウマダモノ,追,258,241,334,4426,5259,4%,9%,15%,48%,55%,2023101341,ダッテウマダモノ,椿聡太,9,5,3,47,64,14%,21%,26%,111%,70%,2023101341,ダッテウマダモノ,真島元徳,160,153,117,576,1006,15%,31%,42%,73%,83%,2023101341,ダッテウマダモノ,ディーマジェスティ,5,8,11,93,117,4%,11%,20%,7%,49%,2023101341,ダッテウマダモノ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023101341,ダッテウマダモノ,佐賀ダート1400m,2023101341,ダッテウマダモノ,0,1,2,10,13,0%,8%,23%,0%,127%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023101341,ダッテウマダモノ,ダート1400m,,0,1,2,10,13,0%,7.7%,23.1%,0%,126.9%,ダート1300m,,0,0,1,8,9,0%,0%,11.1%,0%,15.6%,ダート1500m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1750m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,1,3,19,23,0%,4.3%,17.4%,0%,77.8%,2023101341,ダッテウマダモノ,ダート佐賀,,0,1,3,19,23,0%,4.3%,17.4%,0%,77.8%,ダート・右,,0,1,3,19,23,0%,4.3%,17.4%,0%,77.8%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,1,3,19,23,0%,4.3%,17.4%,0%,77.8%,2023101341,ダッテウマダモノ,ダート・良,,0,0,2,11,13,0%,0%,15.4%,0%,106.2%,ダート・稍重,,0,1,0,1,2,0%,50%,50%,0%,95%,ダート・重,,0,0,1,4,5,0%,0%,20%,0%,44%,ダート・不良,,0,0,0,3,3,0%,0%,0%,0%,0%,2023101341,ダッテウマダモノ,中2週,,0,0,1,5,6,0%,0%,16.7%,0%,206.7%,51kg,,0,0,1,2,3,0%,0%,33.3%,0%,413.3%,馬体重,連対時馬体重467kg～467kg,,,,,,,,,,,2023101341,ダッテウマダモノ,全成績,,0,1,3,19,23,0%,4.3%,17.4%,0%,77.8%,全成績,,0,1,3,19,23,0%,4.3%,17.4%,0%,77.8%,2023101341,ダッテウマダモノ,全成績,,0,1,3,19,23,0%,4.3%,17.4%,0%,77.8%,全成績,,0,1,3,19,23,0%,4.3%,17.4%,0%,77.8%,7,45.76,4.55,3,9,61.9,6.15,H,△,○,,○,△,,○,△
