umaban,race_id,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,data_distance_horse_id,data_distance_horse_name,data_distance_slot1_label,data_distance_slot1_note,data_distance_slot1_win_1st,data_distance_slot1_win_2nd,data_distance_slot1_win_3rd,data_distance_slot1_win_out,data_distance_slot1_runs,data_distance_slot1_win_rate,data_distance_slot1_place2_rate,data_distance_slot1_place3_rate,data_distance_slot1_win_return_rate,data_distance_slot1_place_return_rate,data_distance_slot2_label,data_distance_slot2_note,data_distance_slot2_win_1st,data_distance_slot2_win_2nd,data_distance_slot2_win_3rd,data_distance_slot2_win_out,data_distance_slot2_runs,data_distance_slot2_win_rate,data_distance_slot2_place2_rate,data_distance_slot2_place3_rate,data_distance_slot2_win_return_rate,data_distance_slot2_place_return_rate,data_distance_slot3_label,data_distance_slot3_note,data_distance_slot3_win_1st,data_distance_slot3_win_2nd,data_distance_slot3_win_3rd,data_distance_slot3_win_out,data_distance_slot3_runs,data_distance_slot3_win_rate,data_distance_slot3_place2_rate,data_distance_slot3_place3_rate,data_distance_slot3_win_return_rate,data_distance_slot3_place_return_rate,data_distance_slot4_label,data_distance_slot4_note,data_distance_slot4_win_1st,data_distance_slot4_win_2nd,data_distance_slot4_win_3rd,data_distance_slot4_win_out,data_distance_slot4_runs,data_distance_slot4_win_rate,data_distance_slot4_place2_rate,data_distance_slot4_place3_rate,data_distance_slot4_win_return_rate,data_distance_slot4_place_return_rate,data_distance_slot5_label,data_distance_slot5_note,data_distance_slot5_win_1st,data_distance_slot5_win_2nd,data_distance_slot5_win_3rd,data_distance_slot5_win_out,data_distance_slot5_runs,data_distance_slot5_win_rate,data_distance_slot5_place2_rate,data_distance_slot5_place3_rate,data_distance_slot5_win_return_rate,data_distance_slot5_place_return_rate,data_course_horse_id,data_course_horse_name,data_course_slot1_label,data_course_slot1_note,data_course_slot1_win_1st,data_course_slot1_win_2nd,data_course_slot1_win_3rd,data_course_slot1_win_out,data_course_slot1_runs,data_course_slot1_win_rate,data_course_slot1_place2_rate,data_course_slot1_place3_rate,data_course_slot1_win_return_rate,data_course_slot1_place_return_rate,data_course_slot2_label,data_course_slot2_note,data_course_slot2_win_1st,data_course_slot2_win_2nd,data_course_slot2_win_3rd,data_course_slot2_win_out,data_course_slot2_runs,data_course_slot2_win_rate,data_course_slot2_place2_rate,data_course_slot2_place3_rate,data_course_slot2_win_return_rate,data_course_slot2_place_return_rate,data_course_slot3_label,data_course_slot3_note,data_course_slot3_win_1st,data_course_slot3_win_2nd,data_course_slot3_win_3rd,data_course_slot3_win_out,data_course_slot3_runs,data_course_slot3_win_rate,data_course_slot3_place2_rate,data_course_slot3_place3_rate,data_course_slot3_win_return_rate,data_course_slot3_place_return_rate,data_course_slot4_label,data_course_slot4_note,data_course_slot4_win_1st,data_course_slot4_win_2nd,data_course_slot4_win_3rd,data_course_slot4_win_out,data_course_slot4_runs,data_course_slot4_win_rate,data_course_slot4_place2_rate,data_course_slot4_place3_rate,data_course_slot4_win_return_rate,data_course_slot4_place_return_rate,data_condition_horse_id,data_condition_horse_name,data_condition_slot1_label,data_condition_slot1_note,data_condition_slot1_win_1st,data_condition_slot1_win_2nd,data_condition_slot1_win_3rd,data_condition_slot1_win_out,data_condition_slot1_runs,data_condition_slot1_win_rate,data_condition_slot1_place2_rate,data_condition_slot1_place3_rate,data_condition_slot1_win_return_rate,data_condition_slot1_place_return_rate,data_condition_slot2_label,data_condition_slot2_note,data_condition_slot2_win_1st,data_condition_slot2_win_2nd,data_condition_slot2_win_3rd,data_condition_slot2_win_out,data_condition_slot2_runs,data_condition_slot2_win_rate,data_condition_slot2_place2_rate,data_condition_slot2_place3_rate,data_condition_slot2_win_return_rate,data_condition_slot2_place_return_rate,data_condition_slot3_label,data_condition_slot3_note,data_condition_slot3_win_1st,data_condition_slot3_win_2nd,data_condition_slot3_win_3rd,data_condition_slot3_win_out,data_condition_slot3_runs,data_condition_slot3_win_rate,data_condition_slot3_place2_rate,data_condition_slot3_place3_rate,data_condition_slot3_win_return_rate,data_condition_slot3_place_return_rate,data_condition_slot4_label,data_condition_slot4_note,data_condition_slot4_win_1st,data_condition_slot4_win_2nd,data_condition_slot4_win_3rd,data_condition_slot4_win_out,data_condition_slot4_runs,data_condition_slot4_win_rate,data_condition_slot4_place2_rate,data_condition_slot4_place3_rate,data_condition_slot4_win_return_rate,data_condition_slot4_place_return_rate,data_others_horse_id,data_others_horse_name,data_others_slot1_label,data_others_slot1_note,data_others_slot1_win_1st,data_others_slot1_win_2nd,data_others_slot1_win_3rd,data_others_slot1_win_out,data_others_slot1_runs,data_others_slot1_win_rate,data_others_slot1_place2_rate,data_others_slot1_place3_rate,data_others_slot1_win_return_rate,data_others_slot1_place_return_rate,data_others_slot2_label,data_others_slot2_note,data_others_slot2_win_1st,data_others_slot2_win_2nd,data_others_slot2_win_3rd,data_others_slot2_win_out,data_others_slot2_runs,data_others_slot2_win_rate,data_others_slot2_place2_rate,data_others_slot2_place3_rate,data_others_slot2_win_return_rate,data_others_slot2_place_return_rate,data_others_slot3_label,data_others_slot3_note,data_others_slot3_win_1st,data_others_slot3_win_2nd,data_others_slot3_win_3rd,data_others_slot3_win_out,data_others_slot3_runs,data_others_slot3_win_rate,data_others_slot3_place2_rate,data_others_slot3_place3_rate,data_others_slot3_win_return_rate,data_others_slot3_place_return_rate,data_cushion_horse_id,data_cushion_horse_name,data_cushion_slot1_label,data_cushion_slot1_note,data_cushion_slot1_win_1st,data_cushion_slot1_win_2nd,data_cushion_slot1_win_3rd,data_cushion_slot1_win_out,data_cushion_slot1_runs,data_cushion_slot1_win_rate,data_cushion_slot1_place2_rate,data_cushion_slot1_place3_rate,data_cushion_slot1_win_return_rate,data_cushion_slot1_place_return_rate,data_cushion_slot2_label,data_cushion_slot2_note,data_cushion_slot2_win_1st,data_cushion_slot2_win_2nd,data_cushion_slot2_win_3rd,data_cushion_slot2_win_out,data_cushion_slot2_runs,data_cushion_slot2_win_rate,data_cushion_slot2_place2_rate,data_cushion_slot2_place3_rate,data_cushion_slot2_win_return_rate,data_cushion_slot2_place_return_rate,data_baba_water_horse_id,data_baba_water_horse_name,data_baba_water_slot1_label,data_baba_water_slot1_note,data_baba_water_slot1_win_1st,data_baba_water_slot1_win_2nd,data_baba_water_slot1_win_3rd,data_baba_water_slot1_win_out,data_baba_water_slot1_runs,data_baba_water_slot1_win_rate,data_baba_water_slot1_place2_rate,data_baba_water_slot1_place3_rate,data_baba_water_slot1_win_return_rate,data_baba_water_slot1_place_return_rate,data_baba_water_slot2_label,data_baba_water_slot2_note,data_baba_water_slot2_win_1st,data_baba_water_slot2_win_2nd,data_baba_water_slot2_win_3rd,data_baba_water_slot2_win_out,data_baba_water_slot2_runs,data_baba_water_slot2_win_rate,data_baba_water_slot2_place2_rate,data_baba_water_slot2_place3_rate,data_baba_water_slot2_win_return_rate,data_baba_water_slot2_place_return_rate,mark_raw_立川,mark_raw_CP予想,mark_raw_マリア,mark_raw_馬場予想,mark_raw_中山,mark_honshi,mark_cp,mark_other,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup
1,202655082302,2023109118,エイヨーニニギ,,,,,,,,,,,,,,,,2025.11.09,佐賀,8,JRA認定,重賞,ダ1800,2:04.0,不,11,1,8,山田義貴,55.0,1-1-6-8,43.1,462,-2,サキドリトッケン(4.3),,2025.10.25,佐賀,7,ベテルギ(2歳),,ダ1400,1:35.9,良,8,4,4,山田義貴,55.0,4-4-5-7,44.7,464,-3,ハクアイドゥマン(3.8),,2025.10.12,佐賀,1,2歳ー2組,,ダ1300,1:25.1,良,7,7,3,山田義貴,55.0,1-1-1-1,40.3,467,+4,エルステッド(-0.6),,2025.09.28,佐賀,2,2歳ー2組,,ダ1400,1:32.8,稍,9,8,3,山田義貴,55.0,2-2-1-1,41.0,463,-3,パウリノ(0.7),,2025.09.15,佐賀,10,JRA認定,重賞,ダ1400,1:34.0,重,12,5,8,山田義貴,55.0,2-2-3-7,41.9,466,+6,サキドリトッケン(3.6),,2023109118,エイヨーニニギ,,山田義貴,,,,,,,,,,,202555092801,２歳ー２組,20250928,佐賀,稍,0,55,1:32.8,41,2,逃,8,H,牡,2,202555101201,２歳ー２組,20251012,佐賀,良,2,55,1:25.1,40.3,1,逃,7,H,牡,2,202555092801,２歳ー２組,20250928,佐賀,稍,0,55,1:32.8,41,2,逃,8,H,牡,2,,,,,,,,,,,,,,,,2023109118,エイヨーニニギ,ロードバリオス,ターントゥ系,アグネスデジタル,ネイティヴダンサー系,牡3,56.0,472(+10),山田義貴,北村欣也,4.4,2,1枠,199,198,204,1515,2116,9%,18%,28%,78%,73%,2023109118,エイヨーニニギ,先,443,425,292,1771,2931,15%,29%,39%,67%,72%,2023109118,エイヨーニニギ,山田義貴,157,133,87,625,1002,15%,28%,37%,66%,68%,2023109118,エイヨーニニギ,北村欣也,53,81,69,538,741,7%,18%,27%,44%,73%,2023109118,エイヨーニニギ,ロードバリオス,6,12,11,133,162,3%,11%,17%,19%,41%,2023109118,エイヨーニニギ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023109118,エイヨーニニギ,佐賀ダート1400m,2023109118,エイヨーニニギ,1,1,0,3,5,20%,40%,40%,278%,106%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023109118,エイヨーニニギ,ダート1400m,,1,1,0,3,5,20%,40%,40%,278%,106%,ダート1300m,,2,0,0,1,3,66.7%,66.7%,66.7%,276.7%,156.7%,ダート1500m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1750m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,3,1,0,7,11,27.3%,36.4%,36.4%,201.8%,90.9%,2023109118,エイヨーニニギ,ダート佐賀,,3,1,0,6,10,30%,40%,40%,222%,100%,ダート・右,,3,1,0,6,10,30%,40%,40%,222%,100%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,3,1,0,7,11,27.3%,36.4%,36.4%,201.8%,90.9%,2023109118,エイヨーニニギ,ダート・良,,2,0,0,3,5,40%,40%,40%,166%,94%,ダート・稍重,,0,1,0,0,1,0%,100%,100%,0%,190%,ダート・重,,1,0,0,1,2,50%,50%,50%,695%,170%,ダート・不良,,0,0,0,2,2,0%,0%,0%,0%,0%,2023109118,エイヨーニニギ,6ヶ月,,0,0,0,0,0,0%,0%,0%,0%,0%,56kg,,0,0,0,0,0,0%,0%,0%,0%,0%,馬体重,連対時馬体重440kg～467kg,,,,,,,,,,,2023109118,エイヨーニニギ,全成績,,3,1,0,7,11,27.3%,36.4%,36.4%,201.8%,90.9%,全成績,,3,1,0,7,11,27.3%,36.4%,36.4%,201.8%,90.9%,2023109118,エイヨーニニギ,全成績,,3,1,0,7,11,27.3%,36.4%,36.4%,201.8%,90.9%,全成績,,3,1,0,7,11,27.3%,36.4%,36.4%,201.8%,90.9%,△,,△,,△,,,,1,0.0,0.0,0
2,202655082302,2023100172,ポップサンダー,,,,,,,,,,,,,,,,2026.07.05,佐賀,3,3歳ー3組,,ダ1300,1:25.0,不,11,11,10,金山昇馬,54.0,3-4-6-4,40.2,382,-2,メロディセーラ(0.6),,2026.06.13,佐賀,6,3歳ー3組,,ダ1400,1:33.8,良,8,4,4,金山昇馬,54.0,6-6-7-5,40.7,384,+2,トール(1.0),,2026.05.30,佐賀,3,3歳ー4組,,ダ1400,1:32.5,良,11,11,6,青海大樹,53.0,6-7-5-4,39.9,382,-1,シルバークラフト(1.2),,2026.05.17,佐賀,5,3歳ー4組,,ダ1400,1:33.6,良,10,8,5,後藤武蔵,51.0,5-6-5-5,39.0,383,-5,シトリンテソーロ(0.9),,2026.05.02,佐賀,5,パドック(3歳),,ダ1400,1:32.7,重,11,1,5,金山昇馬,54.0,7-9-10-6,41.0,388,-3,テイエムテンジン(1.2),,2023100172,ポップサンダー,,椿聡太,,,,,,,,,,,202655030701,パッカルくんのおとし,20260307,佐賀,重,-5,54,1:31.8,39.2,3,差,4,M,牝,3,202655070502,３歳ー３組,20260705,佐賀,不,-12,54,1:25.0,40.2,3,差,8,H,牝,3,202655030701,パッカルくんのおとし,20260307,佐賀,重,-5,54,1:31.8,39.2,3,差,4,M,牝,3,202655032010,佐賀にじゅうまる賞,20260320,佐賀,稍,-2,54,1:57.8,39.6,5,差,4,S,牝,3,2023100172,ポップサンダー,サンダースノー,ノーザンダンサー系,ディープインパクト,サンデーサイレンス系,牝3,51.0,389(+7),椿聡太,池田忠好,4.3,1,2枠,214,211,214,1471,2110,10%,20%,30%,75%,74%,2023100172,ポップサンダー,差,1240,1337,1386,8768,12731,9%,20%,31%,71%,72%,2023100172,ポップサンダー,椿聡太,5,4,2,32,43,11%,20%,25%,121%,82%,2023100172,ポップサンダー,池田忠好,170,130,143,715,1158,14%,25%,38%,87%,81%,2023100172,ポップサンダー,サンダースノー,27,17,28,142,214,12%,20%,33%,88%,75%,2023100172,ポップサンダー,,0,0,0,0,0,0%,0%,0%,0%,0%,2023100172,ポップサンダー,佐賀ダート1400m,2023100172,ポップサンダー,0,1,5,4,10,0%,10%,60%,0%,130%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023100172,ポップサンダー,ダート1400m,,0,1,5,4,10,0%,10%,60%,0%,130%,ダート1300m,,0,2,1,5,8,0%,25%,37.5%,0%,195%,ダート1500m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1750m,,0,0,0,1,1,0%,0%,0%,0%,0%,全成績,,0,3,6,11,20,0%,15%,45%,0%,143%,2023100172,ポップサンダー,ダート佐賀,,0,3,6,11,20,0%,15%,45%,0%,143%,ダート・右,,0,3,6,11,20,0%,15%,45%,0%,143%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,3,6,11,20,0%,15%,45%,0%,143%,2023100172,ポップサンダー,ダート・良,,0,1,3,6,10,0%,10%,40%,0%,114%,ダート・稍重,,0,1,0,1,2,0%,50%,50%,0%,130%,ダート・重,,0,0,2,2,4,0%,0%,50%,0%,90%,ダート・不良,,0,1,1,2,4,0%,25%,50%,0%,275%,2023100172,ポップサンダー,1ヶ月,,0,0,0,0,0,0%,0%,0%,0%,0%,51kg,,0,0,0,1,1,0%,0%,0%,0%,0%,馬体重,連対時馬体重392kg～393kg,,,,,,,,,,,2023100172,ポップサンダー,全成績,,0,3,6,11,20,0%,15%,45%,0%,143%,全成績,,0,3,6,11,20,0%,15%,45%,0%,143%,2023100172,ポップサンダー,全成績,,0,3,6,11,20,0%,15%,45%,0%,143%,全成績,,0,3,6,11,20,0%,15%,45%,0%,143%,○,○,○,△,☆,,○,▲,2,6.6,0.66,2
3,202655082302,2021103053,ミラルージュ,,,,,,,,,,,,,,,,2026.07.16,佐賀,6,C2ー5組,,ダ1400,1:34.0,良,11,6,11,田中純,54.0,6-7-10-10,40.5,425,-5,アトラーレ(1.1),,2026.06.25,佐賀,12,C2ー4組,,ダ1400,1:35.6,不,12,7,10,大山真吾,54.0,10-10-12-12,41.8,430,0,スラーヴァ(4.1),,2026.06.07,佐賀,5,C2ー5組,,ダ1400,1:32.3,稍,12,1,8,中山蓮王,54.0,6-9-8-5,39.4,430,-2,エイシンパルサー(0.8),,2026.05.23,佐賀,9,C2ー4組,,ダ1400,1:33.7,良,12,5,9,小松丈二,54.0,7-10-10-11,39.4,432,0,シントーローズ(1.9),,2026.05.09,佐賀,5,C2ー5組,,ダ1400,1:33.0,良,11,11,8,小松丈二,54.0,3-3-3-6,40.8,432,+5,クリーンスレイト(0.8),,2021103053,ミラルージュ,,中山蓮王,,,,,,,,,,,202555082303,Ｃ２ー１３組,20250823,佐賀,不,-2,54,1:32.0,38.2,8,追,2,H,牝,4,202436120905,Ｃ２七組,20241209,水沢,不,-22,54,1:24.6,39.1,3,差,7,H,牝,3,202555082303,Ｃ２ー１３組,20250823,佐賀,不,-2,54,1:32.0,38.2,8,追,2,H,牝,4,,,,,,,,,,,,,,,,2021103053,ミラルージュ,ゴールドシップ,サンデーサイレンス系,デュランダル,サンデーサイレンス系,牝5,54.0,424(-1),中山蓮王,柳井宏之,28.1,10,3枠,184,210,206,1516,2116,8%,18%,28%,51%,62%,2021103053,ミラルージュ,追,256,239,335,4424,5254,4%,9%,15%,48%,55%,2021103053,ミラルージュ,中山蓮王,38,48,105,829,1020,3%,8%,18%,46%,73%,2021103053,ミラルージュ,柳井宏之,35,52,54,652,793,4%,10%,17%,62%,70%,2021103053,ミラルージュ,ゴールドシップ,24,31,50,270,375,6%,14%,28%,86%,74%,2021103053,ミラルージュ,,0,0,0,0,0,0%,0%,0%,0%,0%,2021103053,ミラルージュ,佐賀ダート1400m,2021103053,ミラルージュ,1,1,6,14,22,5%,9%,36%,8%,204%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021103053,ミラルージュ,ダート1400m,,1,1,6,15,23,4.3%,8.7%,34.8%,7.8%,195.2%,ダート1300m,,0,4,2,12,18,0%,22.2%,33.3%,0%,86.1%,ダート1500m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1750m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,1,5,8,37,51,2%,11.8%,27.5%,3.5%,118.4%,2021103053,ミラルージュ,ダート佐賀,,1,4,6,23,34,2.9%,14.7%,32.4%,5.3%,162.9%,ダート・右,,1,5,8,31,45,2.2%,13.3%,31.1%,4%,134.2%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,1,5,8,37,51,2%,11.8%,27.5%,3.5%,118.4%,2021103053,ミラルージュ,ダート・良,,0,3,3,13,19,0%,15.8%,31.6%,0%,241.6%,ダート・稍重,,0,1,1,6,8,0%,12.5%,25%,0%,46.2%,ダート・重,,1,1,2,6,10,10%,20%,40%,18%,62%,ダート・不良,,0,0,2,5,7,0%,0%,28.6%,0%,65.7%,2021103053,ミラルージュ,1ヶ月,,1,0,0,0,1,100%,100%,100%,180%,130%,54kg,,1,4,8,26,39,2.6%,12.8%,33.3%,4.6%,150.8%,馬体重,連対時馬体重411kg～429kg,,,,,,,,,,,2021103053,ミラルージュ,全成績,,1,5,8,37,51,2%,11.8%,27.5%,3.5%,118.4%,全成績,,1,5,8,37,51,2%,11.8%,27.5%,3.5%,118.4%,2021103053,ミラルージュ,全成績,,1,5,8,37,51,2%,11.8%,27.5%,3.5%,118.4%,全成績,,1,5,8,37,51,2%,11.8%,27.5%,3.5%,118.4%,,,,△,,,,,11,100.0,9.94,3
