race_id,umaban,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_jockey_id,bias_jockey_allowance_mark,bias_trainer,bias_trainer_id,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup,corner3_rank,corner3_gap_pct,corner3_gap_lengths,race_pace_label,mark_raw_浅野,mark_raw_CP予想,mark_raw_マリア,mark_raw_馬場予想,mark_honshi,mark_cp,mark_other
202644083105,1,2023100996,デルマオンタケ,,,,,,,,,,,,,,,,2025.12.25,大井,9,2歳七　八,,ダ1400,1:32.1,重,11,3,9,高橋優,52.0,9-9-10,40.7,452,0,トレガットストーン(2.0),,2025.12.01,大井,4,2歳七　八,,ダ1400,1:32.2,良,14,12,8,高橋優,52.0,12-12-12,39.2,452,-6,グランマローネ(2.2),,2025.11.13,大井,6,2歳五　六,,ダ1400,1:33.3,稍,10,10,10,高橋優,52.0,4-5-6,40.2,458,0,ジャスティス(2.8),,2025.10.24,大井,8,2歳　新馬,,ダ1400,1:33.6,重,9,3,9,高橋優,52.0,6-7-8,41.4,458,0,ガーベラフレイバー(4.8),,,,,,,,,,,,,,,,,,,,,2023100996,デルマオンタケ,,江里口裕,,,,,,,,,,,202544122505,２歳七　八,20251225,大井,重,-6,52,1:32.1,40.7,9,追,3,H,牡,2,,,,,,,,,,,,,,,,202544122505,２歳七　八,20251225,大井,重,-6,52,1:32.1,40.7,9,追,3,H,牡,2,,,,,,,,,,,,,,,,2023100996,デルマオンタケ,シルバーステート,サンデーサイレンス系,バゴ,ナスルーラ系,セ3,56.0,441(-11),江里口裕,a02ad,,鈴木啓之,a027a,41.3,7,1枠,63,67,69,528,727,8%,17%,27%,64%,59%,2023100996,デルマオンタケ,追,48,72,67,1042,1229,3%,9%,15%,54%,52%,2023100996,デルマオンタケ,江里口裕輝,6,10,10,95,121,4%,13%,21%,49%,61%,2023100996,デルマオンタケ,鈴木啓之,26,17,21,108,172,15%,25%,37%,124%,74%,2023100996,デルマオンタケ,シルバーステート,2,4,4,47,57,3%,10%,17%,16%,62%,2023100996,デルマオンタケ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023100996,デルマオンタケ,,2023100996,デルマオンタケ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,63.49,6.31,3,9,66.58,6.62,H,,,,△,,,
202644083105,2,2023104663,バイバイファイト,,,,,,,,,,,,,,,,2026.08.12,大井,8,3歳九　(3歳十),,ダ1200,1:18.5,不,16,10,5,西優哉,53.0,1-1,41.9,453,+1,ライクアウィンド(2.8),,2026.07.21,大井,10,3歳八　(3歳九),,ダ1400,1:31.6,良,14,7,6,西優哉,53.0,2-2-2,42.1,452,-1,シュネープリンセス(4.5),,2026.06.29,大井,3,3歳11,,ダ1400,1:30.2,不,12,9,10,西優哉,53.0,1-1-3,39.7,453,+3,テールヴェール(0.2),,2026.06.08,大井,10,3歳12,,ダ1200,1:19.1,不,12,9,7,町田直希,56.0,1-2,43.2,450,+7,トーキングザゴッド(3.9),,2026.05.18,大井,4,3歳11,,ダ1200,1:18.3,良,14,10,5,町田直希,56.0,8-8,40.6,443,-9,ウィルイルミ(2.4),,2023104663,バイバイファイト,,杉山海波,,,,,,,,,,,202644062901,３歳１１　１２,20260629,大井,不,-8,53,1:30.2,39.7,3,先,7,H,牡,3,,,,,,,,,,,,,,,,202644062901,３歳１１　１２,20260629,大井,不,-8,53,1:30.2,39.7,3,先,7,H,牡,3,,,,,,,,,,,,,,,,2023104663,バイバイファイト,タワーオブロンドン,ネイティヴダンサー系,ディープブリランテ,サンデーサイレンス系,牡3,53.0,452(-1),杉山海波,a05db,▲,市村誠,05773,12.8,4,2枠,75,71,71,530,747,10%,19%,29%,62%,66%,2023104663,バイバイファイト,先,184,148,127,766,1225,15%,27%,37%,74%,79%,2023104663,バイバイファイト,杉山海波,4,7,11,86,108,3%,10%,20%,25%,91%,2023104663,バイバイファイト,市村誠,7,12,14,124,157,4%,12%,21%,30%,64%,2023104663,バイバイファイト,タワーオブロンドン,0,3,3,34,40,0%,7%,15%,0%,63%,2023104663,バイバイファイト,,0,0,0,0,0,0%,0%,0%,0%,0%,2023104663,バイバイファイト,,2023104663,バイバイファイト,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0,1,0.0,0.0,H,▲,○,▲,▲,,○,○
202644083105,3,2023102086,ベルベットオニキス,,,,,,,,,,,,,,,,2026.08.12,大井,3,3歳九　(3歳十),,ダ1200,1:16.4,不,16,8,3,谷内貫太,55.0,7-8,38.9,533,+7,ライクアウィンド(0.7),,2026.07.20,大井,3,3歳11,,ダ1200,1:16.6,良,13,12,3,谷内貫太,55.0,9-8,38.3,526,+2,バゴリオ(0.2),,2026.01.26,大井,6,3歳　新馬,,ダ1200,1:18.6,良,9,3,6,谷内貫太,55.0,7-7,39.0,524,0,エスピエグル(2.4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023102086,ベルベットオニキス,,谷内貫太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023102086,ベルベットオニキス,モズアスコット,ノーザンダンサー系,クロフネ,ノーザンダンサー系,牡3,55.0,530(-3),谷内貫太,05650,☆,嶋田幸晴,05698,3.4,2,3枠,57,69,79,699,904,6%,13%,22%,90%,62%,2023102086,ベルベットオニキス,差,378,406,437,3920,5141,7%,15%,23%,63%,67%,2023102086,ベルベットオニキス,谷内貫太,5,20,18,276,319,1%,7%,13%,33%,56%,2023102086,ベルベットオニキス,嶋田幸晴,0,1,3,20,24,0%,4%,16%,0%,29%,2023102086,ベルベットオニキス,モズアスコット,5,2,1,17,25,20%,28%,32%,818%,158%,2023102086,ベルベットオニキス,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102086,ベルベットオニキス,,2023102086,ベルベットオニキス,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,33.58,3.34,3,6,46.85,4.66,H,◎,◎,○,△,,◎,◎
202644083105,4,2023100065,ネオアオトビ,,,,,,,,,,,,,,,,2026.08.12,大井,6,3歳九　(3歳十),,ダ1400,1:31.9,不,14,1,4,藤田凌,56.0,10-10-11,40.3,500,0,ポリループ(1.3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023100065,ネオアオトビ,,藤田凌,,,,,,,,,,,202644081204,３歳九　十１１,20260812,大井,不,-14,56,1:31.9,40.3,6,追,1,H,牡,3,,,,,,,,,,,,,,,,202644081204,３歳九　十１１,20260812,大井,不,-14,56,1:31.9,40.3,6,追,1,H,牡,3,,,,,,,,,,,,,,,,2023100065,ネオアオトビ,ルヴァンスレーヴ,ターントゥ系,ディープインパクト,サンデーサイレンス系,牡3,56.0,491(-9),藤田凌,05559,,立花伸,05696,5.3,3,4枠,87,79,87,734,987,8%,16%,25%,43%,65%,2023100065,ネオアオトビ,追,48,72,67,1042,1229,3%,9%,15%,54%,52%,2023100065,ネオアオトビ,藤田凌,20,48,32,255,355,5%,19%,28%,96%,84%,2023100065,ネオアオトビ,立花伸,10,12,6,112,140,7%,15%,20%,52%,52%,2023100065,ネオアオトビ,ルヴァンスレーヴ,7,3,6,19,35,20%,28%,45%,30%,73%,2023100065,ネオアオトビ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023100065,ネオアオトビ,,2023100065,ネオアオトビ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,55.39,5.51,3,8,59.82,5.95,H,,,◎,△,,,▲
202644083105,5,2023105159,ロードオブファイア,,,,,,,,,,,,,,,,2025.12.25,大井,除,2歳七　八,,ダ1400 重,,,11,9,,矢野貴之,55.0,(0.0),482(+2,,,トレガットストーン(0.0),,2025.12.02,大井,3,2歳　新馬,,ダ1600,1:47.0,良,6,2,2,矢野貴之,55.0,3-3-1-1,39.8,480,0,ルビーシールズ(1.8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023105159,ロードオブファイア,,中村尚平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023105159,ロードオブファイア,ダンカーク,ネイティヴダンサー系,プリサイスエンド,ネイティヴダンサー系,セ3,56.0,465(-15),中村尚平,a0260,,渡辺和雄,05667,1.8,1,5枠,100,90,84,827,1101,9%,17%,24%,63%,72%,2023105159,ロードオブファイア,追,48,72,67,1042,1229,3%,9%,15%,54%,52%,2023105159,ロードオブファイア,中村尚平,0,3,3,81,87,0%,3%,6%,0%,55%,2023105159,ロードオブファイア,渡辺和雄,17,27,21,137,202,8%,21%,32%,47%,78%,2023105159,ロードオブファイア,ダンカーク,5,6,8,56,75,6%,14%,25%,28%,56%,2023105159,ロードオブファイア,,0,0,0,0,0,0%,0%,0%,0%,0%,2023105159,ロードオブファイア,,2023105159,ロードオブファイア,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.07,0.4,2,2,13.27,1.32,H,○,,△,◎,,,◎
202644083105,6,2023100508,マンゴーパフェ,,,,,,,,,,,,,,,,2026.08.12,大井,6,3歳九　(3歳十),,ダ1600,1:50.5,不,10,2,8,田中洸多,54.0,9-8-9-8,43.9,396,+1,モンデュー(3.2),,2026.07.20,大井,5,3歳11,,ダ1400,1:32.2,良,10,9,8,田中洸多,54.0,9-8-8,40.5,395,-5,ハッチトポッチ(2.0),,2026.06.29,大井,9,3歳11,,ダ1400,1:32.3,不,12,10,11,田中洸多,54.0,12-12-11,40.0,400,+6,テールヴェール(2.3),,2026.06.08,大井,9,3歳　選抜,,ダ1200,1:19.4,不,10,8,8,菅原涼太,54.0,10-10,40.4,394,0,アフロッチ(3.7),,2026.05.18,大井,11,3歳11,,ダ1400,1:33.3,良,12,2,10,菅原涼太,54.0,10-12-12,39.6,394,-2,サヨノグッドデイ(2.6),,2023100508,マンゴーパフェ,,田中洸多,,,,,,,,,,,202644072005,３歳１１　１２,20260720,大井,良,-10,54,1:32.2,40.5,5,追,8,H,牝,3,,,,,,,,,,,,,,,,202644072005,３歳１１　１２,20260720,大井,良,-10,54,1:32.2,40.5,5,追,8,H,牝,3,,,,,,,,,,,,,,,,2023100508,マンゴーパフェ,アスクピーターパン,ノーザンダンサー系,ディープインパクト,サンデーサイレンス系,牝3,54.0,393(-3),田中洸多,a041e,,小野寺晋,05593,165.8,11,5枠,100,90,84,827,1101,9%,17%,24%,63%,72%,2023100508,マンゴーパフェ,追,48,72,67,1042,1229,3%,9%,15%,54%,52%,2023100508,マンゴーパフェ,田中洸多,1,5,3,100,109,0%,5%,8%,29%,69%,2023100508,マンゴーパフェ,小野寺晋,1,3,6,121,131,0%,3%,7%,1%,26%,2023100508,マンゴーパフェ,アスクピーターパン,0,0,0,4,4,0%,0%,0%,0%,0%,2023100508,マンゴーパフェ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023100508,マンゴーパフェ,,2023100508,マンゴーパフェ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,100.0,9.94,2,12,100.0,9.94,H,△,,,,,,
202644083105,7,2023104709,トゥーナルビーズ,,,,,,,,,,,,,,,,2026.08.12,大井,4,3歳九　(3歳十),,ダ1600,1:49.7,不,10,4,9,増田充宏,54.0,1-1-5-4,44.2,537,-7,モンデュー(2.4),,2026.07.20,大井,6,3歳11,,ダ1200,1:18.6,良,13,11,12,増田充宏,54.0,4-8,41.1,544,-8,バゴリオ(2.2),,2026.06.29,大井,14,3歳11,,ダ1200,1:22.5,不,14,7,4,矢野貴之,54.0,8-10,44.9,552,0,エレノアクイーン(8.9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023104709,トゥーナルビーズ,,増田充宏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023104709,トゥーナルビーズ,ロゴタイプ,ノーザンダンサー系,ダイワメジャー,サンデーサイレンス系,牝3,54.0,542(+5),増田充宏,a01df,,高野毅,05772,136.6,10,6枠,99,115,83,892,1189,8%,17%,24%,88%,64%,2023104709,トゥーナルビーズ,先,184,148,127,766,1225,15%,27%,37%,74%,79%,2023104709,トゥーナルビーズ,増田充宏,0,0,1,2,3,0%,0%,33%,0%,260%,2023104709,トゥーナルビーズ,高野毅,16,11,12,83,122,13%,22%,31%,41%,55%,2023104709,トゥーナルビーズ,ロゴタイプ,1,2,2,32,37,2%,8%,13%,17%,22%,2023104709,トゥーナルビーズ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023104709,トゥーナルビーズ,,2023104709,トゥーナルビーズ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40.15,3.99,0,4,37.56,3.73,H,△,,,,,,
202644083105,8,2023101991,チャオグラッド,,,,,,,,,,,,,,,,2026.08.12,大井,10,3歳九　(3歳十),,ダ1400,1:33.2,不,14,11,12,藤原幹生,56.0,10-8-8,41.8,456,+2,ポリループ(2.6),,2026.07.20,大井,8,3歳11,,ダ1400,1:33.2,良,10,2,7,菅原涼太,56.0,1-1-2,43.3,454,-7,ハッチトポッチ(3.0),,2026.06.29,大井,9,3歳11,,ダ1200,1:17.5,不,14,2,9,菅原涼太,56.0,14-14,38.5,461,+3,エレノアクイーン(3.9),,2026.06.08,大井,8,3歳12,,ダ1200,1:17.9,不,12,6,8,菅原涼太,56.0,5-6,41.3,458,-5,トーキングザゴッド(2.7),,2026.05.18,大井,10,3歳11,,ダ1200,1:19.6,良,14,7,3,田中洸多,56.0,11-11,41.2,463,0,ウィルイルミ(3.7),,2023101991,チャオグラッド,,西優哉,,,,,,,,,,,202644081204,３歳九　十１１,20260812,大井,不,-14,56,1:33.2,41.8,10,追,7,H,セ,3,,,,,,,,,,,,,,,,202644081204,３歳九　十１１,20260812,大井,不,-14,56,1:33.2,41.8,10,追,7,H,セ,3,,,,,,,,,,,,,,,,2023101991,チャオグラッド,ニシケンモノノフ,ターントゥ系,ゴールドヘイロー,サンデーサイレンス系,セ3,53.0,454(-2),西優哉,a06ce,▲,橋本和馬,a0254,106.5,8,6枠,99,115,83,892,1189,8%,17%,24%,88%,64%,2023101991,チャオグラッド,差,378,406,437,3920,5141,7%,15%,23%,63%,67%,2023101991,チャオグラッド,西優哉,1,2,7,36,46,2%,6%,21%,35%,105%,2023101991,チャオグラッド,橋本和馬,8,16,23,130,177,4%,13%,26%,15%,66%,2023101991,チャオグラッド,ニシケンモノノフ,0,0,0,16,16,0%,0%,0%,0%,0%,2023101991,チャオグラッド,,0,0,0,0,0,0%,0%,0%,0%,0%,2023101991,チャオグラッド,,2023101991,チャオグラッド,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42.89,4.26,2,5,45.55,4.53,H,,▲,,,,▲,
202644083105,9,2023104859,ラバテラダンサー,,,,,,,,,,,,,,,,2026.08.12,大井,13,3歳九　(3歳十),,ダ1200,1:19.1,不,16,2,14,本村直樹,54.0,7-8,41.7,429,+28,ライクアウィンド(3.4),,2026.04.14,大井,11,3歳九　(3歳十),,ダ1200,1:18.7,良,11,2,11,本村直樹,54.0,9-11,40.5,401,-3,ピオニー(4.8),,2026.03.24,大井,10,3歳11,,ダ1200,1:18.9,良,11,3,10,杉山海波,51.0,10-10,40.3,404,-8,ベラジオスピード(2.6),,2026.02.17,大井,9,古川賞(3歳),,ダ1200,1:18.3,稍,12,6,9,杉山海波,51.0,9-9,40.3,412,-7,サマニデンカ(3.0),,2026.01.27,大井,12,仙川賞(3歳),,ダ1200,1:18.4,良,13,12,10,杉山海波,51.0,10-11,39.7,419,-1,ジーティーグラン(2.8),,2023104859,ラバテラダンサー,,本村直樹,,,,,,,,,,,202544091703,２歳三　四,20250917,大井,良,-3,54,1:32.5,42.3,8,差,8,H,牝,2,,,,,,,,,,,,,,,,202544091703,２歳三　四,20250917,大井,良,-3,54,1:32.5,42.3,8,差,8,H,牝,2,,,,,,,,,,,,,,,,2023104859,ラバテラダンサー,ヴァンゴッホ,ネイティヴダンサー系,ブラックタイド,サンデーサイレンス系,牝3,54.0,432(+3),本村直樹,a0128,,高岩孝敏,05546,546.7,12,7枠,106,110,120,906,1242,8%,17%,27%,51%,73%,2023104859,ラバテラダンサー,差,378,406,437,3920,5141,7%,15%,23%,63%,67%,2023104859,ラバテラダンサー,本村直樹,0,1,3,38,42,0%,2%,9%,0%,38%,2023104859,ラバテラダンサー,高岩孝敏,3,2,11,104,120,2%,4%,13%,51%,42%,2023104859,ラバテラダンサー,ヴァンゴッホ,2,2,1,9,14,14%,28%,35%,94%,142%,2023104859,ラバテラダンサー,,0,0,0,0,0,0%,0%,0%,0%,0%,2023104859,ラバテラダンサー,,2023104859,ラバテラダンサー,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,86.33,8.58,1,11,91.97,9.14,H,,,,,,,★
202644083105,10,2023101842,カフジライオル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023101842,カフジライオル,,瀬川将輝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023101842,カフジライオル,カフジテイク,ネイティヴダンサー系,スペシャルウィーク,サンデーサイレンス系,牡3,56.0,518(),瀬川将輝,a02d8,,松浦裕之,05571,17.6,5,7枠,106,110,120,906,1242,8%,17%,27%,51%,73%,2023101842,カフジライオル,差,0,0,0,0,0,0%,0%,0%,0%,0%,2023101842,カフジライオル,瀬川将輝,1,3,3,85,92,1%,4%,7%,35%,57%,2023101842,カフジライオル,松浦裕之,12,16,20,149,197,6%,14%,24%,65%,62%,2023101842,カフジライオル,カフジテイク,0,0,0,0,0,0%,0%,0%,0%,0%,2023101842,カフジライオル,,0,0,0,0,0,0%,0%,0%,0%,0%,2023101842,カフジライオル,,2023101842,カフジライオル,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13.32,1.32,3,3,26.67,2.65,H,,,,○,,,△
