race_id,umaban,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_jockey_id,bias_jockey_allowance_mark,bias_trainer,bias_trainer_id,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate
202655091904,1,2023105740,モズナツノジン,,,,,,,,,,,,,,,,2026.07.05,小倉,14,3歳未勝利,,ダ1000,1:02.1,不,14,3,11,田口貫太,57.0,12-13,38.2,486,-10,リトセア(4.2),,2026.06.28,小倉,15,3歳未勝利,,芝1200,1:10.7,良,18,16,18,国分優作,57.0,14-14,35.4,496,+2,タイガーロード(1.5),,2026.06.06,阪神,16,3歳未勝利,,ダ1200,1:15.1,良,16,16,13,和田陽希,54.0,13-13,38.5,494,0,ビスケットアソート(2.9),,,,,,,,,,,,,,,,,,,,4月19日生まれ,,,,,,,,,,,,,,,,,,,,2023105740,モズナツノジン,,長谷川蓮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023105740,モズナツノジン,モズアスコット,ノーザンダンサー系,カリフォルニアクローム,ナスルーラ系,牡3,56.0,501(+15),長谷川蓮,05692,,東眞市,05601,46.1,10,1枠,200,206,204,1507,2117,9%,19%,28%,78%,75%,2023105740,モズナツノジン,追,254,240,335,4421,5250,4%,9%,15%,47%,55%,2023105740,モズナツノジン,長谷川蓮,0,4,6,41,51,0%,7%,19%,0%,55%,2023105740,モズナツノジン,東眞市,177,148,128,556,1009,17%,32%,44%,81%,75%,2023105740,モズナツノジン,モズアスコット,11,11,5,42,69,15%,31%,39%,32%,60%,2023105740,モズナツノジン,,0,0,0,0,0,0%,0%,0%,0%,0%,2023105740,モズナツノジン,,2023105740,モズナツノジン,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,2,2023107349,レディホークダイヤ,,,,,,,,,,,,,,,,2026.08.22,新潟,6,3歳未勝利,,ダ1800,1:55.7,良,15,5,12,岩田康誠,55.0,8-8-7-7,38.3,438,-4,カルダモン(1.0),,2026.07.04,福島,11,3歳未勝利,,芝2600,2:41.3,稍,16,9,13,北村宏司,55.0,9-8-11-15,37.3,442,+2,ボンボンベイビー(2.1),,2026.05.10,東京,12,3歳未勝利,,ダ1600,1:41.6,良,16,11,12,津村明秀,55.0,4-6,39.1,440,0,サファイアテソーロ(1.7),,2026.04.18,福島,13,3歳未勝利,,芝1800,1:49.6,良,16,15,12,松本大輝,55.0,12-12-12-13,36.1,440,-2,ブランドブラン(2.4),,2026.02.10,東京,9,3歳新馬,,芝1600,1:36.1,良,16,16,9,佐藤翔馬,52.0,11-12,34.6,442,0,マウンテンバローズ(1.0),,2023107349,レディホークダイヤ,,青海大樹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023107349,レディホークダイヤ,サトノダイヤモンド,サンデーサイレンス系,Hawk Wing,ネイティヴダンサー系,牝3,53.0,445(+7),青海大樹,05658,☆,北村欣也,05770,16.3,6,2枠,217,216,214,1465,2112,10%,20%,30%,75%,75%,2023107349,レディホークダイヤ,追,254,240,335,4421,5250,4%,9%,15%,47%,55%,2023107349,レディホークダイヤ,青海大樹,37,65,67,883,1052,3%,9%,16%,31%,58%,2023107349,レディホークダイヤ,北村欣也,54,79,67,542,742,7%,17%,26%,44%,72%,2023107349,レディホークダイヤ,サトノダイヤモンド,5,8,2,46,61,8%,21%,24%,21%,61%,2023107349,レディホークダイヤ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023107349,レディホークダイヤ,,2023107349,レディホークダイヤ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,3,2023101110,ヴァーティゴー,,,,,,,,,,,,,,,,2026.06.27,小倉,15,3歳未勝利,,芝1800,1:49.5,重,16,6,14,酒井学,55.0,8-8-9-11,36.8,434,-6,ミリタリータトゥー(2.3),,2026.02.15,小倉,10,3歳未勝利,,芝1800,1:50.8,稍,16,12,9,菊沢一樹,55.0,8-8-9-10,35.7,440,-6,モウエエデショー(1.0),,2025.10.26,東京,9,2歳新馬,,芝1800,1:50.7,稍,16,3,8,石川裕紀,55.0,3-4-3,35.3,446,0,ヴァリスマリネリス(1.1),,,,,,,,,,,,,,,,,,,,4月5日生まれ,,,,,,,,,,,,,,,,,,,,2023101110,ヴァーティゴー,,中山蓮王,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023101110,ヴァーティゴー,バゴ,ナスルーラ系,ディープインパクト,サンデーサイレンス系,牝3,54.0,458(+24),中山蓮王,05656,,川田孝好,05450,93.5,11,3枠,184,211,211,1512,2118,8%,18%,28%,51%,63%,2023101110,ヴァーティゴー,差,1233,1341,1386,8782,12742,9%,20%,31%,70%,73%,2023101110,ヴァーティゴー,中山蓮王,38,48,103,821,1010,3%,8%,18%,46%,73%,2023101110,ヴァーティゴー,川田孝好,38,41,53,537,669,5%,11%,19%,36%,49%,2023101110,ヴァーティゴー,バゴ,14,14,13,128,169,8%,16%,24%,61%,66%,2023101110,ヴァーティゴー,,0,0,0,0,0,0%,0%,0%,0%,0%,2023101110,ヴァーティゴー,,2023101110,ヴァーティゴー,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,4,2023101893,スーパービジー,,,,,,,,,,,,,,,,2026.08.22,中京,11,3歳未勝利,,芝2000,2:00.2,良,18,6,8,幸英明,57.0,13-13-15-15,34.5,444,-4,アスクブームキセキ(1.3),,2026.08.01,中京,7,3歳未勝利,,芝2000,2:00.5,良,16,3,11,幸英明,57.0,14-15-16-15,34.9,448,+2,チェファルー(1.1),,2026.07.12,小倉,7,3歳未勝利,,芝2000,2:01.0,良,15,4,8,幸英明,57.0,12-12-13-12,36.6,446,-6,ラルヴァンダード(1.2),,2026.06.14,阪神,10,3歳未勝利,,芝2200,2:12.9,良,17,3,10,幸英明,57.0,12-12-11-12,35.1,452,0,チェルヴァーラ(1.2),,2026.05.02,京都,6,3歳未勝利,,芝2000,2:02.0,良,13,12,7,幸英明,57.0,7-7-8-7,34.1,452,-6,ロードスタニング(0.6),,2023101893,スーパービジー,,石川慎将,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202508031103,新馬,20251102,京都,稍,-22,56,1:28.6,38.9,14,追,7,M,牡,2,,,,,,,,,,,,,,,,2023101893,スーパービジー,スワーヴリチャード,サンデーサイレンス系,オルフェーヴル,サンデーサイレンス系,牡3,56.0,452(+8),石川慎将,05478,,真島二也,a06bc,5.3,3,4枠,216,202,213,1487,2118,10%,19%,29%,75%,74%,2023101893,スーパービジー,追,254,240,335,4421,5250,4%,9%,15%,47%,55%,2023101893,スーパービジー,石川慎将,210,192,150,655,1207,17%,33%,45%,112%,82%,2023101893,スーパービジー,真島二也,43,25,19,49,136,31%,50%,63%,77%,86%,2023101893,スーパービジー,スワーヴリチャード,16,10,7,70,103,15%,25%,32%,95%,72%,2023101893,スーパービジー,,0,0,0,0,0,0%,0%,0%,0%,0%,2023101893,スーパービジー,,2023101893,スーパービジー,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,5,2023102187,シエルブリエ,,,,,,,,,,,,,,,,2026.08.15,札幌,9,3歳未勝利,,ダ2400,2:40.6,良,12,2,9,河原田菜,53.0,3-3-7-9,43.7,522,+2,モロノカガヤキ(5.6),,2026.06.07,阪神,7,3歳未勝利,,ダ1800,1:56.0,良,16,8,15,渡辺竜也,57.0,7-9-11-11,38.4,520,+8,ロードヴェリタス(1.8),,2026.02.07,京都,7,3歳未勝利,,ダ1800,1:57.3,良,10,7,6,高杉吏麒,57.0,8-9-9-7,40.8,512,0,キリオス(2.0),,2026.01.31,京都,13,3歳新馬,,芝2000,2:05.6,良,15,5,14,酒井学,57.0,11-11-13-13,35.6,512,0,バリオス(2.2),,,,,,,,,,,,,,,,,,,,,2023102187,シエルブリエ,,椿聡太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023102187,シエルブリエ,アルアイン,サンデーサイレンス系,Tiznow,その他,牡3,53.0,526(+4),椿聡太,a05d9,▲,真島元徳,05106,21.4,8,5枠,245,221,242,1876,2584,9%,18%,27%,72%,67%,2023102187,シエルブリエ,追,254,240,335,4421,5250,4%,9%,15%,47%,55%,2023102187,シエルブリエ,椿聡太,9,6,6,63,84,10%,17%,25%,85%,59%,2023102187,シエルブリエ,真島元徳,162,154,119,575,1010,16%,31%,43%,74%,83%,2023102187,シエルブリエ,アルアイン,6,7,8,81,102,5%,12%,20%,30%,47%,2023102187,シエルブリエ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102187,シエルブリエ,,2023102187,シエルブリエ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,6,2023106979,ブロンザイト,,,,,,,,,,,,,,,,2026.08.15,中京,8,3歳未勝利,,ダ1200,1:13.7,良,16,3,10,国分優作,57.0,13-13,37.0,504,+2,ゴールドアーチ(1.9),,2026.06.14,阪神,7,3歳未勝利,,ダ1400,1:27.1,良,16,9,12,国分優作,57.0,11-10,38.0,502,+12,モズジェネラル(1.7),,2026.04.18,福島,11,3歳未勝利,,ダ1700,1:49.9,良,15,7,7,小沢大仁,57.0,12-14-14-12,38.6,490,-10,アンティーム(2.6),,2026.03.01,阪神,7,3歳未勝利,,ダ1400,1:26.8,良,16,14,4,西村淳也,57.0,13-12,38.6,500,+6,アーディアイリ(0.7),,2025.10.11,東京,7,2歳新馬,,ダ1600,1:41.3,稍,16,2,4,北村友一,56.0,8-7,39.0,494,0,セイントエルモズ(1.4),,2023106979,ブロンザイト,,竹吉徹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202609010402,未勝利,20260301,阪神,良,-12,57,1:26.8,38.6,7,追,7,H,牡,3,,,,,,,,,,,,,,,,2023106979,ブロンザイト,クリソベリル,サンデーサイレンス系,クロフネ,ノーザンダンサー系,牡3,56.0,515(+11),竹吉徹,05548,,倉富隆一,a06bb,4.3,2,5枠,245,221,242,1876,2584,9%,18%,27%,72%,67%,2023106979,ブロンザイト,追,254,240,335,4421,5250,4%,9%,15%,47%,55%,2023106979,ブロンザイト,竹吉徹,89,124,128,869,1210,7%,17%,28%,66%,73%,2023106979,ブロンザイト,倉富隆一,55,32,16,47,150,36%,57%,68%,91%,92%,2023106979,ブロンザイト,クリソベリル,5,1,1,10,17,29%,35%,41%,51%,48%,2023106979,ブロンザイト,,0,0,0,0,0,0%,0%,0%,0%,0%,2023106979,ブロンザイト,,2023106979,ブロンザイト,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,7,2023102569,テイエムファントム,,,,,,,,,,,,,,,,2026.07.19,小倉,8,3歳未勝利,,ダ1700,1:49.6,良,14,2,6,田口貫太,57.0,7-7-8-6,40.8,484,-2,コズミックフレア(1.9),,2026.05.30,京都,8,3歳未勝利,,ダ1400,1:26.7,良,16,11,8,田口貫太,57.0,12-11,37.0,486,0,ニホンピロローカス(1.7),,,,,,,,,,,,,,,,,,,,1月30日生まれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023102569,テイエムファントム,,山田義貴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202608031101,未勝利,20260530,京都,良,-8,57,1:26.7,37,8,追,6,H,牡,3,,,,,,,,,,,,,,,,2023102569,テイエムファントム,フィレンツェファイア,ネイティヴダンサー系,モーリス,ターントゥ系,牡3,56.0,503(+19),山田義貴,05654,,平山宏秀,05738,22.0,9,6枠,315,306,314,2301,3236,9%,19%,28%,63%,72%,2023102569,テイエムファントム,追,254,240,335,4421,5250,4%,9%,15%,47%,55%,2023102569,テイエムファントム,山田義貴,156,129,83,625,993,15%,28%,37%,60%,67%,2023102569,テイエムファントム,平山宏秀,66,70,79,596,811,8%,16%,26%,55%,58%,2023102569,テイエムファントム,フィレンツェファイア,4,2,2,4,12,33%,50%,66%,55%,115%,2023102569,テイエムファントム,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102569,テイエムファントム,,2023102569,テイエムファントム,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,8,2023102303,アエノホープ,,,,,,,,,,,,,,,,2026.07.20,大井,9,3歳11,,ダ1200,1:18.9,良,13,5,8,杉山海波,51.0,4-4,41.4,471,-6,バゴリオ(2.5),,2026.06.29,大井,11,3歳11,,ダ1200,1:18.4,不,14,13,13,杉山海波,51.0,6-6,41.0,477,+5,エレノアクイーン(4.8),,2026.02.16,大井,6,3歳　選抜,,ダ1200,1:18.3,良,11,1,6,鷹見陸,54.0,5-4,41.4,472,-3,ピーキーグレイス(2.0),,2026.01.26,大井,10,3歳12,,ダ1200,1:18.8,良,13,12,11,谷内貫太,53.0,10-9,40.6,475,+1,アフロステラ(2.7),,2026.01.12,大井,12,3歳十　1,,ダ1200,1:20.5,良,13,12,10,谷内貫太,53.0,4-5,43.3,474,-2,ツカイノトリ(4.2),,2023102303,アエノホープ,,後藤武蔵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202544081002,２歳　新馬,20250810,大井,不,-6,54,1:42.1,43.8,7,追,5,S,牝,2,,,,,,,,,,,,,,,,2023102303,アエノホープ,セイウンコウセイ,ネイティヴダンサー系,クロフネ,ノーザンダンサー系,牝3,51.0,454(-17),後藤武蔵,a06ca,▲,池田忠好,05741,139.9,12,6枠,315,306,314,2301,3236,9%,19%,28%,63%,72%,2023102303,アエノホープ,差,1233,1341,1386,8782,12742,9%,20%,31%,70%,73%,2023102303,アエノホープ,後藤武蔵,5,5,8,127,145,3%,6%,12%,93%,45%,2023102303,アエノホープ,池田忠好,166,131,142,707,1146,14%,25%,38%,86%,81%,2023102303,アエノホープ,セイウンコウセイ,1,0,2,2,5,20%,20%,60%,48%,86%,2023102303,アエノホープ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102303,アエノホープ,,2023102303,アエノホープ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,9,2023103308,ディグニダドレアル,,,,,,,,,,,,,,,,2026.08.06,園田,6,JRA交(交流),,ダ1400,1:32.7,良,9,2,7,秋山稔樹,57.0,4-4-6-6,40.7,466,+2,オオアバレ(2.3),,2026.04.11,中山,11,3歳未勝利,,ダ1200,1:13.3,重,16,3,11,泉谷楓真,57.0,14-14,37.4,464,-6,ラベンダーヘイズ(2.4),,2026.02.14,京都,12,3歳未勝利,,ダ1200,1:15.6,稍,16,7,6,古川吉洋,57.0,14-14,37.8,470,0,メイショウバルク(3.0),,2025.11.30,京都,7,2歳未勝利,,ダ1200,1:14.0,良,16,3,14,秋山稔樹,56.0,11-11,36.7,470,-8,ジャンシ(0.9),,2025.11.22,京都,16,2歳新馬,,ダ1400,1:28.7,良,16,15,14,森田誠也,53.0,16-16,38.0,478,0,カタリテ(3.9),,2023103308,ディグニダドレアル,,飛田愛斗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202508040506,新馬,20251122,京都,良,-10,53,1:28.7,38,16,追,8,M,牡,2,,,,,,,,,,,,,,,,2023103308,ディグニダドレアル,サトノダイヤモンド,サンデーサイレンス系,Saint Liam,ターントゥ系,牡3,56.0,472(+6),飛田愛斗,05609,,渡辺博文,05745,12.6,4,7枠,379,369,356,2667,3771,10%,19%,29%,64%,64%,2023103308,ディグニダドレアル,追,254,240,335,4421,5250,4%,9%,15%,47%,55%,2023103308,ディグニダドレアル,飛田愛斗,272,196,160,800,1428,19%,32%,43%,79%,74%,2023103308,ディグニダドレアル,渡辺博文,73,97,70,611,851,8%,19%,28%,48%,65%,2023103308,ディグニダドレアル,サトノダイヤモンド,5,8,2,46,61,8%,21%,24%,21%,61%,2023103308,ディグニダドレアル,,0,0,0,0,0,0%,0%,0%,0%,0%,2023103308,ディグニダドレアル,,2023103308,ディグニダドレアル,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202655091904,10,2023104252,サウンドディアナ,,,,,,,,,,,,,,,,2026.08.08,中京,10,3歳未勝利,,ダ1400,1:26.9,良,16,5,15,森田誠也,52.0,12-11,38.5,480,+12,ピョイットハレルヤ(1.7),,2026.05.30,京都,6,3歳未勝利,,ダ1400,1:26.6,良,16,10,11,古川奈穂,53.0,9-9,37.8,468,+6,ニホンピロローカス(1.6),,2026.02.14,小倉,9,3歳未勝利,,ダ1700,1:49.0,良,16,3,13,森田誠也,52.0,12-11-12-10,38.8,462,-4,ペンダント(1.0),,2026.01.17,京都,6,3歳新馬,,ダ1400,1:28.2,良,16,2,12,古川奈穂,52.0,7-4,38.2,466,0,ホウショウルクス(1.2),,,,,,,,,,,,,,,,,,,,,2023104252,サウンドディアナ,,山口勲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202608031101,未勝利,20260530,京都,良,-8,53,1:26.6,37.8,6,差,5,H,牝,3,,,,,,,,,,,,,,,,2023104252,サウンドディアナ,マジェスティックウォリアー,ナスルーラ系,ゴールドアリュール,サンデーサイレンス系,牝3,54.0,485(+5),山口勲,05229,,東眞市,05601,2.3,1,7枠,379,369,356,2667,3771,10%,19%,29%,64%,64%,2023104252,サウンドディアナ,差,1233,1341,1386,8782,12742,9%,20%,31%,70%,73%,2023104252,サウンドディアナ,山口勲,253,180,162,507,1102,22%,39%,53%,66%,78%,2023104252,サウンドディアナ,東眞市,177,148,128,556,1009,17%,32%,44%,81%,75%,2023104252,サウンドディアナ,マジェスティックウォリアー,48,38,24,223,333,14%,25%,33%,62%,74%,2023104252,サウンドディアナ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023104252,サウンドディアナ,,2023104252,サウンドディアナ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
