race_id,umaban,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_jockey_id,bias_jockey_allowance_mark,bias_trainer,bias_trainer_id,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate
202630091712,1,2024105536,シャディアラ,,,,,,,,,,,,,,,,2026.08.20,門別,9,ブリーダー,重賞,ダ1700,1:52.6,良,10,7,6,亀井洋司,55.0,6-5-4-4,40.7,512,+2,アンサラー(2.2),,2026.07.30,門別,4,JRA認(2歳),OP,ダ1700,1:51.8,稍,10,9,7,亀井洋司,55.0,8-8-9-8,39.6,510,-2,タルマエドン(0.3),,2026.07.16,門別,1,JRA認(2歳),,ダ1700,1:52.3,重,9,2,6,岩橋勇二,55.0,4-4-3-2,41.0,512,-4,ライヴユアドリーム(-0.6),,2026.06.25,門別,3,JRA認(2歳),,ダ1100,1:09.6,良,12,5,8,藤田凌駕,53.0,7-6,39.1,516,0,カンベイ(0.9),,,,,,,,,,,,,,,,,,,,,2024105536,シャディアラ,,小野楓馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202630073008,ＪＲＡ認定競走ウィナ,20260730,門別,稍,-25,55,1:51.8,39.6,4,追,8,H,牝,2,2024105536,シャディアラ,シルバーステート,サンデーサイレンス系,Lonhro,ターントゥ系,牝2,55.0,510(-2),小野楓馬,05592,,佐々木国,05736,37.0,11,1枠,7,7,10,85,109,6%,12%,22%,34%,29%,2024105536,シャディアラ,差,75,76,75,460,686,10%,22%,32%,57%,76%,2024105536,シャディアラ,小野楓馬,18,14,10,44,86,20%,37%,48%,106%,123%,2024105536,シャディアラ,佐々木国,7,5,7,41,60,11%,20%,31%,77%,59%,2024105536,シャディアラ,シルバーステート,1,0,0,0,1,100%,100%,100%,140%,120%,2024105536,シャディアラ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024105536,シャディアラ,,2024105536,シャディアラ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,2,2024101759,ロゼットリボン,,,,,,,,,,,,,,,,2026.08.19,門別,6,フルールカ,重賞,ダ1200,1:15.1,良,14,9,7,岩橋勇二,55.0,11-9,39.1,480,+2,セルアウトクラウド(1.5),,2026.07.22,門別,5,リリーC,重賞,ダ1000,1:01.7,稍,9,4,4,岩橋勇二,55.0,3-6,37.9,478,0,セルアウトクラウド(2.2),,2026.06.17,門別,5,栄冠賞〔H,重賞,ダ1200,1:16.0,良,10,4,2,岩橋勇二,55.0,7-9,40.3,478,+4,ダブルゲーム(1.4),,2026.05.28,門別,1,JRA認(2歳),OP,ダ1200,1:14.5,稍,6,3,6,岩橋勇二,55.0,3-4,38.8,474,+8,ツリーオブライフ(-0.2),,2026.04.23,門別,1,JRA認(2歳),,ダ1000,1:02.4,稍,7,2,2,岩橋勇二,55.0,2-1,37.5,466,0,ミヤビダイヤ(-0.6),,2024101759,ロゼットリボン,,岩橋勇二,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024101759,ロゼットリボン,ダノンレジェンド,その他,エンパイアメーカー,ネイティヴダンサー系,牝2,55.0,484(+4),岩橋勇二,05389,,田中淳司,05630,21.5,8,2枠,9,14,5,80,108,8%,21%,25%,24%,50%,2024101759,ロゼットリボン,差,75,76,75,460,686,10%,22%,32%,57%,76%,2024101759,ロゼットリボン,岩橋勇二,7,8,4,57,76,9%,19%,25%,40%,68%,2024101759,ロゼットリボン,田中淳司,15,21,14,54,104,14%,34%,48%,41%,84%,2024101759,ロゼットリボン,ダノンレジェンド,1,1,0,6,8,12%,25%,25%,34%,36%,2024101759,ロゼットリボン,,0,0,0,0,0,0%,0%,0%,0%,0%,2024101759,ロゼットリボン,,2024101759,ロゼットリボン,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,3,2024105617,スハッチェ,,,,,,,,,,,,,,,,2026.08.29,札幌,4,すずらん賞,OP,芝1200,1:10.8,稍,12,4,12,宮内勇樹,55.0,10-7,36.1,446,-6,ワールドエンジェル(0.2),,2026.07.22,門別,7,リリーC,重賞,ダ1000,1:02.2,稍,9,3,5,近藤翔月,55.0,9-9,36.4,452,+4,セルアウトクラウド(2.7),,2026.06.03,門別,1,JRA認(2歳),,ダ1000,1:01.9,良,12,1,1,落合玄太,55.0,3-4,37.6,448,0,コパノラッセル(-0.2),,,,,,,,,,,,,,,,,,,,4月26日生まれ,,,,,,,,,,,,,,,,,,,,2024105617,スハッチェ,,渡辺竜也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105617,スハッチェ,タニノフランケル,ノーザンダンサー系,ジャスタウェイ,サンデーサイレンス系,牝2,55.0,456(+10),渡辺竜也,05558,,川島洋人,05706,19.0,6,3枠,7,8,16,79,110,6%,13%,28%,44%,53%,2024105617,スハッチェ,差,75,76,75,460,686,10%,22%,32%,57%,76%,2024105617,スハッチェ,渡辺竜也,0,0,1,1,2,0%,0%,50%,0%,0%,2024105617,スハッチェ,川島洋人,2,4,8,25,39,5%,15%,35%,54%,51%,2024105617,スハッチェ,タニノフランケル,0,0,0,1,1,0%,0%,0%,0%,0%,2024105617,スハッチェ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024105617,スハッチェ,,2024105617,スハッチェ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,4,2024100924,ダークマリー,,,,,,,,,,,,,,,,2026.08.05,門別,1,JRA認(2歳),,ダ1000,1:03.0,良,9,4,2,石川倭,55.0,2-1,38.8,410,0,ホイップフラワー(-0.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100924,ダークマリー,,金山昇馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100924,ダークマリー,イスラボニータ,サンデーサイレンス系,ダイワメジャー,サンデーサイレンス系,牝2,55.0,418(+8),金山昇馬,05601,,米川昇,05509,312.6,14,3枠,7,8,16,79,110,6%,13%,28%,44%,53%,2024100924,ダークマリー,先,17,18,23,88,146,11%,23%,39%,45%,79%,2024100924,ダークマリー,金山昇馬,2,2,1,7,12,16%,33%,41%,214%,97%,2024100924,ダークマリー,米川昇,7,2,1,21,31,22%,29%,32%,77%,54%,2024100924,ダークマリー,イスラボニータ,0,0,1,5,6,0%,0%,16%,0%,27%,2024100924,ダークマリー,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100924,ダークマリー,,2024100924,ダークマリー,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,5,2024102728,オレンジピール,,,,,,,,,,,,,,,,2026.07.07,門別,取,JRA認(2歳),OP,ダ1700 良,,,8,6,,阿部龍,55.0,(0.0),,,,ニュースタンダード(0.0),,2026.05.20,門別,1,JRA認(2歳),,ダ1100,1:09.0,良,9,7,2,阿部龍,55.0,6-6,37.7,494,0,アヴナント(-0.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102728,オレンジピール,,阿部龍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102728,オレンジピール,ホッコータルマエ,ネイティヴダンサー系,バトルプラン,ネイティヴダンサー系,牝2,55.0,484(-10),阿部龍,05492,,角川秀樹,05311,40.3,12,4枠,16,17,7,70,110,14%,30%,36%,82%,93%,2024102728,オレンジピール,追,12,8,6,133,159,7%,12%,16%,72%,66%,2024102728,オレンジピール,阿部龍,7,9,7,52,75,9%,21%,30%,33%,56%,2024102728,オレンジピール,角川秀樹,14,7,3,46,70,20%,30%,34%,49%,48%,2024102728,オレンジピール,ホッコータルマエ,3,4,5,15,27,11%,25%,44%,64%,178%,2024102728,オレンジピール,,0,0,0,0,0,0%,0%,0%,0%,0%,2024102728,オレンジピール,,2024102728,オレンジピール,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,6,2024103787,カズドリーム,,,,,,,,,,,,,,,,2026.08.06,門別,1,サッポロク,重賞,ダ1200,1:14.0,良,9,8,2,落合玄太,55.0,2-1,38.1,458,+4,エイシンウルトラン(-0.2),,2026.07.16,門別,1,JRA認(2歳),,ダ1000,1:00.0,重,8,7,1,落合玄太,55.0,1-1,36.1,454,0,ミサオ(-2.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103787,カズドリーム,,落合玄太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103787,カズドリーム,モーニン,ノーザンダンサー系,ハーツクライ,サンデーサイレンス系,牝2,55.0,458(0),落合玄太,05578,,田中淳司,05630,1.9,1,4枠,16,17,7,70,110,14%,30%,36%,82%,93%,2024103787,カズドリーム,先,17,18,23,88,146,11%,23%,39%,45%,79%,2024103787,カズドリーム,落合玄太,16,19,16,32,83,19%,42%,61%,54%,110%,2024103787,カズドリーム,田中淳司,15,21,14,54,104,14%,34%,48%,41%,84%,2024103787,カズドリーム,モーニン,1,1,1,6,9,11%,22%,33%,16%,38%,2024103787,カズドリーム,,0,0,0,0,0,0%,0%,0%,0%,0%,2024103787,カズドリーム,,2024103787,カズドリーム,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,7,2024100175,クィーンズファミリ,,,,,,,,,,,,,,,,2026.08.20,門別,1,JRA認(2歳),,ダ1000,1:01.5,良,12,1,1,石川倭,55.0,1-1,37.8,494,0,ベストカーラ(-0.6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100175,クィーンズファミリ,,石川倭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100175,クィーンズファミリ,ダノンスマッシュ,ネイティヴダンサー系,クロフネ,ノーザンダンサー系,牝2,55.0,492(-2),石川倭,05534,,米川昇,05509,6.8,3,5枠,17,8,18,85,128,13%,19%,33%,69%,94%,2024100175,クィーンズファミリ,逃,6,8,6,28,48,12%,29%,41%,52%,69%,2024100175,クィーンズファミリ,石川倭,18,9,8,44,79,22%,34%,44%,68%,59%,2024100175,クィーンズファミリ,米川昇,7,2,1,21,31,22%,29%,32%,77%,54%,2024100175,クィーンズファミリ,ダノンスマッシュ,0,0,0,0,0,0%,0%,0%,0%,0%,2024100175,クィーンズファミリ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100175,クィーンズファミリ,,2024100175,クィーンズファミリ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,8,2024105819,クーバランセ,,,,,,,,,,,,,,,,2026.08.13,門別,1,JRA認(2歳),,ダ1600,1:45.8,良,11,9,6,岩橋勇二,55.0,3-3-1-1,40.6,456,+6,イケメンモンスター(-0.3),,2026.07.22,門別,4,JRA認(2歳),,ダ1100,1:09.6,稍,8,1,3,岩橋勇二,55.0,3-3,39.3,450,-6,ムーンオブグリット(1.0),,2026.06.30,門別,1,2歳牝馬未,,ダ1100,1:09.4,良,11,4,3,岩橋勇二,55.0,2-1,39.1,456,+6,オリーブオイル(-0.1),,2026.06.10,門別,3,2歳未勝利,,ダ1100,1:09.9,重,11,3,5,岩橋勇二,55.0,3-4,39.6,450,+8,シリントーン(0.5),,2026.05.06,門別,5,JRA認(2歳),,ダ1100,1:10.4,良,8,6,1,石川倭,55.0,5-5,40.5,442,0,クラプロスパー(1.5),,2024105819,クーバランセ,,山本聡哉,,,,,,,,,,,202630081305,ＪＲＡ認定競走アタッ,20260813,門別,良,-20,55,1:45.8,40.6,1,先,7,H,牝,2,,,,,,,,,,,,,,,,202630081305,ＪＲＡ認定競走アタッ,20260813,門別,良,-20,55,1:45.8,40.6,1,先,7,H,牝,2,,,,,,,,,,,,,,,,2024105819,クーバランセ,アルアイン,サンデーサイレンス系,Tapit,ナスルーラ系,牝2,55.0,458(+2),山本聡哉,05445,,五十嵐冬,05790,17.1,5,5枠,17,8,18,85,128,13%,19%,33%,69%,94%,2024105819,クーバランセ,先,17,18,23,88,146,11%,23%,39%,45%,79%,2024105819,クーバランセ,山本聡哉,0,1,1,4,6,0%,16%,33%,0%,180%,2024105819,クーバランセ,五十嵐冬,6,7,3,25,41,14%,31%,39%,64%,57%,2024105819,クーバランセ,アルアイン,1,0,0,4,5,20%,20%,20%,260%,48%,2024105819,クーバランセ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024105819,クーバランセ,,2024105819,クーバランセ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,9,2024100396,エルダーフラワー,,,,,,,,,,,,,,,,2026.08.19,門別,4,フルールカ,重賞,ダ1200,1:15.1,良,14,2,12,松井伸也,55.0,7-7,39.3,484,0,セルアウトクラウド(1.5),,2026.06.17,門別,7,栄冠賞〔H,重賞,ダ1200,1:16.1,良,10,9,6,小野楓馬,55.0,2-1,40.8,484,-6,ダブルゲーム(1.5),,2026.05.28,門別,4,JRA認(2歳),OP,ダ1200,1:16.1,稍,6,2,3,落合玄太,55.0,6-6,39.4,490,+6,ロゼットリボン(1.6),,2026.04.22,門別,1,JRA認(2歳),,ダ1000,1:00.9,稍,8,3,1,落合玄太,55.0,1-1,36.1,484,0,フォールドイン(-0.5),,,,,,,,,,,,,,,,,,,,,2024100396,エルダーフラワー,,松井伸也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100396,エルダーフラワー,ノボバカラ,サンデーサイレンス系,サウスヴィグラス,ネイティヴダンサー系,牝2,55.0,478(-6),松井伸也,05502,,田中淳司,05630,29.3,10,6枠,15,12,20,99,146,10%,18%,32%,38%,57%,2024100396,エルダーフラワー,先,17,18,23,88,146,11%,23%,39%,45%,79%,2024100396,エルダーフラワー,松井伸也,2,4,12,40,58,3%,10%,31%,15%,86%,2024100396,エルダーフラワー,田中淳司,15,21,14,54,104,14%,34%,48%,41%,84%,2024100396,エルダーフラワー,ノボバカラ,0,0,0,0,0,0%,0%,0%,0%,0%,2024100396,エルダーフラワー,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100396,エルダーフラワー,,2024100396,エルダーフラワー,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202630091712,10,2024101162,サザングルーヴ,,,,,,,,,,,,,,,,2026.08.19,門別,2,フルールカ,重賞,ダ1200,1:14.6,良,14,11,6,服部茂史,55.0,1-2,40.4,446,-6,セルアウトクラウド(1.0),,2026.07.22,門別,3,リリーC,重賞,ダ1000,1:00.8,稍,9,7,6,服部茂史,55.0,2-2,37.3,452,+12,セルアウトクラウド(1.3),,2026.05.21,門別,1,JRA認(2歳),,ダ1100,1:08.2,良,8,3,3,落合玄太,55.0,1-1,37.1,440,+4,スターオブヴェイズ(-0.9),,2026.05.06,門別,4,JRA認(2歳),,ダ1000,1:02.9,良,8,3,5,宮内勇樹,55.0,5-4,37.7,436,0,バドラ(1.5),,,,,,,,,,,,,,,,,,,,,2024101162,サザングルーヴ,,高松亮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024101162,サザングルーヴ,スズカコーズウェイ,ノーザンダンサー系,エスポワールシチー,サンデーサイレンス系,牝2,55.0,458(+12),高松亮,05542,,川島洋人,05706,14.8,4,6枠,15,12,20,99,146,10%,18%,32%,38%,57%,2024101162,サザングルーヴ,先,17,18,23,88,146,11%,23%,39%,45%,79%,2024101162,サザングルーヴ,高松亮,0,1,0,0,1,0%,100%,100%,0%,110%,2024101162,サザングルーヴ,川島洋人,2,4,8,25,39,5%,15%,35%,54%,51%,2024101162,サザングルーヴ,スズカコーズウェイ,0,0,1,0,1,0%,0%,100%,0%,280%,2024101162,サザングルーヴ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024101162,サザングルーヴ,,2024101162,サザングルーヴ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
