race_id,umaban,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,mark_raw_坂田,mark_raw_CP予想,mark_raw_マリア,mark_raw_馬場予想,mark_honshi,mark_cp,mark_other,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup
202630071502,1,2024103270,アルフォンシーナ,,,,,,,,,,,,,,,,2026.06.23,門別,5,2歳牝馬未,,ダ1000,1:03.9,稍,11,11,1,小野楓馬,55.0,3-3,39.5,424,+2,エンシャントアテナ(0.9),,2026.06.03,門別,5,JRA認(2歳),,ダ1000,1:02.9,良,12,6,6,小野楓馬,55.0,1-1,39.0,422,0,スハッチェ(1.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103270,アルフォンシーナ,,小野楓馬,,,,,,,,,,,202630060306,ＪＲＡ認定競走フレッ,20260603,門別,良,-24,55,1:02.9,39,5,逃,5,H,牝,2,202630060306,ＪＲＡ認定競走フレッ,20260603,門別,良,-24,55,1:02.9,39,5,逃,5,H,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103270,アルフォンシーナ,アルクトス,サンデーサイレンス系,フレンチデピュティ,ノーザンダンサー系,牝2,55.0,426(+2),小野楓馬,小野望,27.6,6,1枠,86,85,90,818,1079,7%,15%,24%,66%,62%,2024103270,アルフォンシーナ,先,322,268,217,1202,2009,16%,29%,40%,74%,76%,2024103270,アルフォンシーナ,小野楓馬,130,102,88,552,872,14%,26%,36%,104%,79%,2024103270,アルフォンシーナ,小野望,122,91,90,471,774,15%,27%,39%,112%,84%,2024103270,アルフォンシーナ,アルクトス,0,1,0,5,6,0%,16%,16%,0%,27%,2024103270,アルフォンシーナ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024103270,アルフォンシーナ,,2024103270,アルフォンシーナ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,△,,,○,,,△,4,21.77,2.16,1
202630071502,2,2024102415,ロジャールンディー,,,,,,,,,,,,,,,,2026.06.09,門別,8,2歳未勝利,,ダ1000,1:03.8,重,11,3,9,若杉朝飛,55.0,10-9,37.8,410,+6,リュウノマッスル(2.1),,2026.05.26,門別,7,2歳未勝利,,ダ1000,1:05.4,稍,10,6,10,井上俊彦,55.0,7-7,39.5,404,-4,クライングコール(3.6),,2026.05.14,門別,10,JRA認(2歳),,ダ1000,1:05.6,良,11,2,11,井上俊彦,55.0,9-9,39.6,408,0,ピンクゴールド(3.4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102415,ロジャールンディー,,若杉朝飛,,,,,,,,,,,202630060902,２歳未勝利,20260609,門別,重,-28,55,1:03.8,37.8,8,追,3,H,牝,2,202630060902,２歳未勝利,20260609,門別,重,-28,55,1:03.8,37.8,8,追,3,H,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102415,ロジャールンディー,ロジャーバローズ,サンデーサイレンス系,ゴールドヘイロー,サンデーサイレンス系,牝2,55.0,412(+2),若杉朝飛,櫻井拓章,650.6,11,2枠,110,126,112,731,1079,10%,21%,32%,96%,81%,2024102415,ロジャールンディー,差,523,613,724,5738,7598,6%,14%,24%,55%,63%,2024102415,ロジャールンディー,若杉朝飛,6,4,14,314,338,1%,2%,7%,24%,40%,2024102415,ロジャールンディー,櫻井拓章,18,22,32,261,333,5%,12%,21%,28%,59%,2024102415,ロジャールンディー,ロジャーバローズ,1,2,2,24,29,3%,10%,17%,6%,32%,2024102415,ロジャールンディー,,0,0,0,0,0,0%,0%,0%,0%,0%,2024102415,ロジャールンディー,,2024102415,ロジャールンディー,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,★,12,100.0,9.94,2
202630071502,3,2024105943,ショートフィルム,,,,,,,,,,,,,,,,2026.07.01,門別,2,北のハー(2歳),,ダ1000,1:02.6,良,10,11,3,岩橋勇二,55.0,3-2,37.7,446,+8,リュウノアキレス(0.2),,2026.04.30,門別,4,JRA認(2歳),,ダ1000,1:03.4,良,8,5,2,落合玄太,55.0,1-1,38.8,438,0,プレストジュピター(0.6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105943,ショートフィルム,,落合玄太,,,,,,,,,,,202630070101,北のハードワーカー菊,20260701,門別,良,-23,55,1:02.6,37.7,2,先,8,M,牝,2,202630070101,北のハードワーカー菊,20260701,門別,良,-23,55,1:02.6,37.7,2,先,8,M,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105943,ショートフィルム,マテラスカイ,ネイティヴダンサー系,カジノドライヴ,ナスルーラ系,牝2,55.0,448(+2),落合玄太,田中淳司,2.4,2,3枠,102,117,102,756,1077,9%,20%,29%,56%,65%,2024105943,ショートフィルム,先,322,268,217,1202,2009,16%,29%,40%,74%,76%,2024105943,ショートフィルム,落合玄太,175,115,97,393,780,22%,37%,49%,79%,77%,2024105943,ショートフィルム,田中淳司,135,76,61,226,498,27%,42%,54%,93%,81%,2024105943,ショートフィルム,マテラスカイ,3,5,7,40,55,5%,14%,27%,11%,166%,2024105943,ショートフィルム,,0,0,0,0,0,0%,0%,0%,0%,0%,2024105943,ショートフィルム,,2024105943,ショートフィルム,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,▲,▲,◎,△,,▲,○,2,3.29,0.33,3
202630071502,4,2024100312,ディアローラ,,,,,,,,,,,,,,,,2026.06.17,門別,5,JRA認(2歳),,ダ1100,1:10.6,良,8,1,8,阿部龍,55.0,3-3,40.2,444,0,ヒマラヤノエティ(0.9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100312,ディアローラ,,松井伸也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100312,ディアローラ,ベストウォーリア,ナスルーラ系,スパイキュール,サンデーサイレンス系,牝2,55.0,446(+2),松井伸也,柳澤好美,113.7,9,4枠,97,107,110,775,1089,8%,18%,28%,40%,60%,2024100312,ディアローラ,差,523,613,724,5738,7598,6%,14%,24%,55%,63%,2024100312,ディアローラ,松井伸也,35,36,57,554,682,5%,10%,18%,59%,54%,2024100312,ディアローラ,柳澤好美,25,38,30,319,412,6%,15%,22%,33%,60%,2024100312,ディアローラ,ベストウォーリア,26,21,22,178,247,10%,19%,27%,84%,60%,2024100312,ディアローラ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100312,ディアローラ,,2024100312,ディアローラ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,△,,,▲,,,,9,47.6,4.73,1
202630071502,5,2024103107,アイジャッジ,,,,,,,,,,,,,,,,2026.06.23,門別,7,2歳牝馬未,,ダ1000,1:04.4,稍,11,1,9,小川悠汰,52.0,7-6,39.3,430,-2,エンシャントアテナ(1.4),,2026.06.10,門別,5,JRA認(2歳),,ダ1000,1:03.9,稍,12,10,6,岩橋勇二,55.0,5-5,38.9,432,0,ベラジオハピネス(1.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103107,アイジャッジ,,亀井洋司,,,,,,,,,,,202630061006,ＪＲＡ認定競走フレッ,20260610,門別,稍,-28,55,1:03.9,38.9,5,差,7,H,牝,2,202630061006,ＪＲＡ認定競走フレッ,20260610,門別,稍,-28,55,1:03.9,38.9,5,差,7,H,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103107,アイジャッジ,トランセンド,その他,ファスリエフ,ノーザンダンサー系,牝2,55.0,430(0),亀井洋司,佐々木国,147.3,10,5枠,154,145,125,1083,1507,10%,19%,28%,52%,65%,2024103107,アイジャッジ,差,523,613,724,5738,7598,6%,14%,24%,55%,63%,2024103107,アイジャッジ,亀井洋司,29,31,52,430,542,5%,11%,20%,51%,80%,2024103107,アイジャッジ,佐々木国,53,47,60,394,554,9%,18%,28%,74%,65%,2024103107,アイジャッジ,トランセンド,2,2,5,11,20,10%,20%,45%,27%,115%,2024103107,アイジャッジ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024103107,アイジャッジ,,2024103107,アイジャッジ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,△,,,,10,72.19,7.18,2
202630071502,6,2024105473,エイシンブリス,,,,,,,,,,,,,,,,2026.07.01,門別,2,JRA認(2歳),,ダ1000,1:03.6,良,11,4,2,服部茂史,55.0,4-3,38.9,466,0,アーキフェザー(1.4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105473,エイシンブリス,,服部茂史,,,,,,,,,,,202630070105,ＪＲＡ認定競走フレッ,20260701,門別,良,-23,55,1:03.6,38.9,2,差,4,H,牝,2,202630070105,ＪＲＡ認定競走フレッ,20260701,門別,良,-23,55,1:03.6,38.9,2,差,4,H,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105473,エイシンブリス,ブルドッグボス,サンデーサイレンス系,フレンチデピュティ,ノーザンダンサー系,牝2,55.0,454(-12),服部茂史,松本隆宏,13.2,4,5枠,154,145,125,1083,1507,10%,19%,28%,52%,65%,2024105473,エイシンブリス,差,523,613,724,5738,7598,6%,14%,24%,55%,63%,2024105473,エイシンブリス,服部茂史,73,74,71,289,507,14%,28%,42%,89%,85%,2024105473,エイシンブリス,松本隆宏,67,59,47,308,481,13%,26%,35%,94%,79%,2024105473,エイシンブリス,ブルドッグボス,3,2,1,10,16,18%,31%,37%,400%,90%,2024105473,エイシンブリス,,0,0,0,0,0,0%,0%,0%,0%,0%,2024105473,エイシンブリス,,2024105473,エイシンブリス,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,△,○,△,,,○,,5,25.66,2.55,2
202630071502,7,2024101274,タンバーテソーロ,,,,,,,,,,,,,,,,2026.07.01,門別,6,JRA認(2歳),,ダ1100,1:10.5,良,9,6,7,落合玄太,55.0,2-3,39.9,422,0,フォールドイン(2.2),,2026.06.04,門別,4,JRA認(2歳),,ダ1100,1:10.2,良,10,9,8,岩橋勇二,55.0,3-3,40.1,422,0,モンビスキュイ(0.9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024101274,タンバーテソーロ,,井上瑛太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024101274,タンバーテソーロ,マカヒキ,サンデーサイレンス系,スクリーンヒーロー,ターントゥ系,牝2,55.0,420(-2),井上瑛太,五十嵐冬,27.9,7,6枠,183,140,184,1172,1679,10%,19%,30%,73%,69%,2024101274,タンバーテソーロ,先,322,268,217,1202,2009,16%,29%,40%,74%,76%,2024101274,タンバーテソーロ,井上瑛太,9,8,11,58,86,10%,19%,32%,184%,111%,2024101274,タンバーテソーロ,五十嵐冬,7,6,4,32,49,14%,26%,34%,107%,66%,2024101274,タンバーテソーロ,マカヒキ,0,0,0,1,1,0%,0%,0%,0%,0%,2024101274,タンバーテソーロ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024101274,タンバーテソーロ,,2024101274,タンバーテソーロ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,△,,,,7,44.33,4.41,1
202630071502,8,2024102068,オカノメモリー,,,,,,,,,,,,,,,,2026.07.01,門別,7,北のハー(2歳),,ダ1000,1:05.0,良,10,6,9,宮内勇樹,55.0,1-2,40.3,424,-14,リュウノアキレス(2.6),,2026.06.18,門別,7,JRA認(2歳),,ダ1000,1:05.6,良,10,2,7,宮内勇樹,55.0,3-4,41.1,438,0,ラマントヴァーナ(3.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102068,オカノメモリー,,藤田凌駕,,,,,,,,,,,202630070101,北のハードワーカー菊,20260701,門別,良,-23,55,1:05.0,40.3,7,先,5,M,牝,2,202630070101,北のハードワーカー菊,20260701,門別,良,-23,55,1:05.0,40.3,7,先,5,M,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102068,オカノメモリー,ロゴタイプ,ノーザンダンサー系,デュランダル,サンデーサイレンス系,牝2,53.0,422(-2),藤田凌駕,桧森邦夫,669.2,12,6枠,183,140,184,1172,1679,10%,19%,30%,73%,69%,2024102068,オカノメモリー,先,322,268,217,1202,2009,16%,29%,40%,74%,76%,2024102068,オカノメモリー,藤田凌駕,20,29,36,341,426,4%,11%,19%,47%,63%,2024102068,オカノメモリー,桧森邦夫,33,38,53,428,552,5%,12%,22%,40%,51%,2024102068,オカノメモリー,ロゴタイプ,7,6,3,27,43,16%,30%,37%,160%,78%,2024102068,オカノメモリー,,0,0,0,0,0,0%,0%,0%,0%,0%,2024102068,オカノメモリー,,2024102068,オカノメモリー,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,★,6,38.23,3.8,0
202630071502,9,2024100309,クリームパン,,,,,,,,,,,,,,,,2026.05.26,門別,4,JRA認(2歳),,ダ1000,1:03.4,稍,9,9,3,宮内勇樹,55.0,2-1,40.1,462,+4,レインボーライフ(1.5),,2026.05.14,門別,2,JRA認(2歳),,ダ1000,1:02.5,良,11,5,2,宮内勇樹,55.0,1-1,38.2,458,0,ピンクゴールド(0.3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100309,クリームパン,,宮内勇樹,,,,,,,,,,,202630051405,ＪＲＡ認定競走フレッ,20260514,門別,良,-22,55,1:02.5,38.2,2,逃,5,H,牝,2,202630051405,ＪＲＡ認定競走フレッ,20260514,門別,良,-22,55,1:02.5,38.2,2,逃,5,H,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100309,クリームパン,ディーマジェスティ,サンデーサイレンス系,ツルマルボーイ,サンデーサイレンス系,牝2,55.0,480(+18),宮内勇樹,川島洋人,5.5,3,7枠,171,177,180,1304,1832,9%,18%,28%,52%,66%,2024100309,クリームパン,先,322,268,217,1202,2009,16%,29%,40%,74%,76%,2024100309,クリームパン,宮内勇樹,67,86,75,486,714,9%,21%,31%,74%,75%,2024100309,クリームパン,川島洋人,59,64,56,395,574,10%,21%,31%,52%,69%,2024100309,クリームパン,ディーマジェスティ,14,6,13,88,121,11%,16%,27%,86%,50%,2024100309,クリームパン,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100309,クリームパン,,2024100309,クリームパン,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,◎,◎,▲,◎,,◎,◎,1,0.0,0.0,3
202630071502,10,2024105363,エイシンスクルド,,,,,,,,,,,,,,,,2026.07.01,門別,4,JRA認(2歳),,ダ1100,1:09.5,良,9,7,3,服部茂史,55.0,5-3,38.7,436,+6,フォールドイン(1.2),,2026.06.03,門別,3,JRA認(2歳),,ダ1000,1:02.6,良,12,3,4,藤田凌駕,53.0,6-6,37.3,430,0,スハッチェ(0.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105363,エイシンスクルド,,石川倭,,,,,,,,,,,202630060306,ＪＲＡ認定競走フレッ,20260603,門別,良,-24,53,1:02.6,37.3,3,差,3,H,牝,2,202630060306,ＪＲＡ認定競走フレッ,20260603,門別,良,-24,53,1:02.6,37.3,3,差,3,H,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105363,エイシンスクルド,アジアエクスプレス,ノーザンダンサー系,サウスヴィグラス,ネイティヴダンサー系,牝2,55.0,432(-4),石川倭,村上正和,2.3,1,7枠,171,177,180,1304,1832,9%,18%,28%,52%,66%,2024105363,エイシンスクルド,差,523,613,724,5738,7598,6%,14%,24%,55%,63%,2024105363,エイシンスクルド,石川倭,116,134,100,350,700,16%,35%,50%,60%,83%,2024105363,エイシンスクルド,村上正和,48,42,40,288,418,11%,21%,31%,59%,78%,2024105363,エイシンスクルド,アジアエクスプレス,20,22,17,119,178,11%,23%,33%,72%,69%,2024105363,エイシンスクルド,,0,0,0,0,0,0%,0%,0%,0%,0%,2024105363,エイシンスクルド,,2024105363,エイシンスクルド,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,△,○,,,△,▲,3,16.27,1.62,3
