umaban,race_id,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,data_distance_horse_id,data_distance_horse_name,data_distance_slot1_label,data_distance_slot1_note,data_distance_slot1_win_1st,data_distance_slot1_win_2nd,data_distance_slot1_win_3rd,data_distance_slot1_win_out,data_distance_slot1_runs,data_distance_slot1_win_rate,data_distance_slot1_place2_rate,data_distance_slot1_place3_rate,data_distance_slot1_win_return_rate,data_distance_slot1_place_return_rate,data_distance_slot2_label,data_distance_slot2_note,data_distance_slot2_win_1st,data_distance_slot2_win_2nd,data_distance_slot2_win_3rd,data_distance_slot2_win_out,data_distance_slot2_runs,data_distance_slot2_win_rate,data_distance_slot2_place2_rate,data_distance_slot2_place3_rate,data_distance_slot2_win_return_rate,data_distance_slot2_place_return_rate,data_distance_slot3_label,data_distance_slot3_note,data_distance_slot3_win_1st,data_distance_slot3_win_2nd,data_distance_slot3_win_3rd,data_distance_slot3_win_out,data_distance_slot3_runs,data_distance_slot3_win_rate,data_distance_slot3_place2_rate,data_distance_slot3_place3_rate,data_distance_slot3_win_return_rate,data_distance_slot3_place_return_rate,data_distance_slot4_label,data_distance_slot4_note,data_distance_slot4_win_1st,data_distance_slot4_win_2nd,data_distance_slot4_win_3rd,data_distance_slot4_win_out,data_distance_slot4_runs,data_distance_slot4_win_rate,data_distance_slot4_place2_rate,data_distance_slot4_place3_rate,data_distance_slot4_win_return_rate,data_distance_slot4_place_return_rate,data_distance_slot5_label,data_distance_slot5_note,data_distance_slot5_win_1st,data_distance_slot5_win_2nd,data_distance_slot5_win_3rd,data_distance_slot5_win_out,data_distance_slot5_runs,data_distance_slot5_win_rate,data_distance_slot5_place2_rate,data_distance_slot5_place3_rate,data_distance_slot5_win_return_rate,data_distance_slot5_place_return_rate,data_course_horse_id,data_course_horse_name,data_course_slot1_label,data_course_slot1_note,data_course_slot1_win_1st,data_course_slot1_win_2nd,data_course_slot1_win_3rd,data_course_slot1_win_out,data_course_slot1_runs,data_course_slot1_win_rate,data_course_slot1_place2_rate,data_course_slot1_place3_rate,data_course_slot1_win_return_rate,data_course_slot1_place_return_rate,data_course_slot2_label,data_course_slot2_note,data_course_slot2_win_1st,data_course_slot2_win_2nd,data_course_slot2_win_3rd,data_course_slot2_win_out,data_course_slot2_runs,data_course_slot2_win_rate,data_course_slot2_place2_rate,data_course_slot2_place3_rate,data_course_slot2_win_return_rate,data_course_slot2_place_return_rate,data_course_slot3_label,data_course_slot3_note,data_course_slot3_win_1st,data_course_slot3_win_2nd,data_course_slot3_win_3rd,data_course_slot3_win_out,data_course_slot3_runs,data_course_slot3_win_rate,data_course_slot3_place2_rate,data_course_slot3_place3_rate,data_course_slot3_win_return_rate,data_course_slot3_place_return_rate,data_course_slot4_label,data_course_slot4_note,data_course_slot4_win_1st,data_course_slot4_win_2nd,data_course_slot4_win_3rd,data_course_slot4_win_out,data_course_slot4_runs,data_course_slot4_win_rate,data_course_slot4_place2_rate,data_course_slot4_place3_rate,data_course_slot4_win_return_rate,data_course_slot4_place_return_rate,data_condition_horse_id,data_condition_horse_name,data_condition_slot1_label,data_condition_slot1_note,data_condition_slot1_win_1st,data_condition_slot1_win_2nd,data_condition_slot1_win_3rd,data_condition_slot1_win_out,data_condition_slot1_runs,data_condition_slot1_win_rate,data_condition_slot1_place2_rate,data_condition_slot1_place3_rate,data_condition_slot1_win_return_rate,data_condition_slot1_place_return_rate,data_condition_slot2_label,data_condition_slot2_note,data_condition_slot2_win_1st,data_condition_slot2_win_2nd,data_condition_slot2_win_3rd,data_condition_slot2_win_out,data_condition_slot2_runs,data_condition_slot2_win_rate,data_condition_slot2_place2_rate,data_condition_slot2_place3_rate,data_condition_slot2_win_return_rate,data_condition_slot2_place_return_rate,data_condition_slot3_label,data_condition_slot3_note,data_condition_slot3_win_1st,data_condition_slot3_win_2nd,data_condition_slot3_win_3rd,data_condition_slot3_win_out,data_condition_slot3_runs,data_condition_slot3_win_rate,data_condition_slot3_place2_rate,data_condition_slot3_place3_rate,data_condition_slot3_win_return_rate,data_condition_slot3_place_return_rate,data_condition_slot4_label,data_condition_slot4_note,data_condition_slot4_win_1st,data_condition_slot4_win_2nd,data_condition_slot4_win_3rd,data_condition_slot4_win_out,data_condition_slot4_runs,data_condition_slot4_win_rate,data_condition_slot4_place2_rate,data_condition_slot4_place3_rate,data_condition_slot4_win_return_rate,data_condition_slot4_place_return_rate,data_others_horse_id,data_others_horse_name,data_others_slot1_label,data_others_slot1_note,data_others_slot1_win_1st,data_others_slot1_win_2nd,data_others_slot1_win_3rd,data_others_slot1_win_out,data_others_slot1_runs,data_others_slot1_win_rate,data_others_slot1_place2_rate,data_others_slot1_place3_rate,data_others_slot1_win_return_rate,data_others_slot1_place_return_rate,data_others_slot2_label,data_others_slot2_note,data_others_slot2_win_1st,data_others_slot2_win_2nd,data_others_slot2_win_3rd,data_others_slot2_win_out,data_others_slot2_runs,data_others_slot2_win_rate,data_others_slot2_place2_rate,data_others_slot2_place3_rate,data_others_slot2_win_return_rate,data_others_slot2_place_return_rate,data_others_slot3_label,data_others_slot3_note,data_others_slot3_win_1st,data_others_slot3_win_2nd,data_others_slot3_win_3rd,data_others_slot3_win_out,data_others_slot3_runs,data_others_slot3_win_rate,data_others_slot3_place2_rate,data_others_slot3_place3_rate,data_others_slot3_win_return_rate,data_others_slot3_place_return_rate,data_cushion_horse_id,data_cushion_horse_name,data_cushion_slot1_label,data_cushion_slot1_note,data_cushion_slot1_win_1st,data_cushion_slot1_win_2nd,data_cushion_slot1_win_3rd,data_cushion_slot1_win_out,data_cushion_slot1_runs,data_cushion_slot1_win_rate,data_cushion_slot1_place2_rate,data_cushion_slot1_place3_rate,data_cushion_slot1_win_return_rate,data_cushion_slot1_place_return_rate,data_cushion_slot2_label,data_cushion_slot2_note,data_cushion_slot2_win_1st,data_cushion_slot2_win_2nd,data_cushion_slot2_win_3rd,data_cushion_slot2_win_out,data_cushion_slot2_runs,data_cushion_slot2_win_rate,data_cushion_slot2_place2_rate,data_cushion_slot2_place3_rate,data_cushion_slot2_win_return_rate,data_cushion_slot2_place_return_rate,data_baba_water_horse_id,data_baba_water_horse_name,data_baba_water_slot1_label,data_baba_water_slot1_note,data_baba_water_slot1_win_1st,data_baba_water_slot1_win_2nd,data_baba_water_slot1_win_3rd,data_baba_water_slot1_win_out,data_baba_water_slot1_runs,data_baba_water_slot1_win_rate,data_baba_water_slot1_place2_rate,data_baba_water_slot1_place3_rate,data_baba_water_slot1_win_return_rate,data_baba_water_slot1_place_return_rate,data_baba_water_slot2_label,data_baba_water_slot2_note,data_baba_water_slot2_win_1st,data_baba_water_slot2_win_2nd,data_baba_water_slot2_win_3rd,data_baba_water_slot2_win_out,data_baba_water_slot2_runs,data_baba_water_slot2_win_rate,data_baba_water_slot2_place2_rate,data_baba_water_slot2_place3_rate,data_baba_water_slot2_win_return_rate,data_baba_water_slot2_place_return_rate,mark_raw_古澤,mark_raw_CP予想,mark_raw_マリア,mark_raw_馬場予想,mark_honshi,mark_cp,mark_other,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup
1,202650081910,2022106643,アンノドミニ,,,,,,,,,,,,,,,,2026.07.16,園田,2,C1一,,ダ1400,1:30.8,良,10,3,2,小牧太,57.0,5-5-4-3,38.7,464,0,クイッククイーン(0.4),,2026.06.24,園田,3,C1,,ダ1400,1:31.7,稍,12,1,3,小牧太,57.0,7-7-7-7,38.8,464,-1,ヴァラール(1.0),,2026.06.04,園田,5,C1一,,ダ1400,1:32.8,稍,12,10,2,小牧太,57.0,5-5-3-3,39.7,465,-17,ファンシンレディー(0.9),,2026.05.15,園田,2,C1,,ダ1400,1:32.0,良,11,3,5,小牧太,57.0,5-5-5-3,39.3,482,+13,リポジノ(0.9),,2026.04.15,園田,4,C1一,,ダ1400,1:32.1,稍,10,9,4,田野豊三,57.0,1-2-1-2,39.0,469,-10,ピエナフェーヴル(0.5),,2022106643,アンノドミニ,,吉村智洋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202507020403,未勝利,20250323,中京,良,-4,54,1:26.0,38.1,3,差,4,H,牡,3,2022106643,アンノドミニ,ドレフォン,ノーザンダンサー系,ハーツクライ,サンデーサイレンス系,牡4,57.0,466(+2),吉村智洋,高本友芳,10.9,3,1枠,45,55,69,441,610,7%,16%,27%,45%,73%,2022106643,アンノドミニ,差,332,358,355,2677,3722,8%,18%,28%,67%,71%,2022106643,アンノドミニ,吉村智洋,78,45,45,169,337,23%,36%,49%,76%,70%,2022106643,アンノドミニ,高本友芳,0,2,0,36,38,0%,5%,5%,0%,20%,2022106643,アンノドミニ,ドレフォン,14,14,12,52,92,15%,30%,43%,99%,81%,2022106643,アンノドミニ,,0,0,0,0,0,0%,0%,0%,0%,0%,2022106643,アンノドミニ,園田ダート1230m,2022106643,アンノドミニ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022106643,アンノドミニ,ダート820m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1400m,,1,5,4,8,18,5.6%,33.3%,55.6%,18.3%,315%,ダート1500m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1700m,,0,0,0,2,2,0%,0%,0%,0%,0%,全成績,,1,5,4,13,23,4.3%,26.1%,43.5%,14.3%,246.5%,2022106643,アンノドミニ,ダート園田,,1,4,2,3,10,10%,50%,70%,33%,123%,ダート・右,,1,5,3,9,18,5.6%,33.3%,50%,18.3%,286.1%,ダート・左,,0,0,1,3,4,0%,0%,25%,0%,130%,全成績,,1,5,4,13,23,4.3%,26.1%,43.5%,14.3%,246.5%,2022106643,アンノドミニ,ダート・良,,1,4,3,8,16,6.2%,31.2%,50%,20.6%,336.2%,ダート・稍重,,0,1,1,2,4,0%,25%,50%,0%,72.5%,ダート・重,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,1,1,0%,0%,0%,0%,0%,2022106643,アンノドミニ,1ヶ月,,0,0,0,0,0,0%,0%,0%,0%,0%,57kg,,1,5,2,6,14,7.1%,42.9%,57.1%,23.6%,95.7%,馬体重,連対時馬体重461kg～482kg,,,,,,,,,,,2022106643,アンノドミニ,全成績,,1,5,4,13,23,4.3%,26.1%,43.5%,14.3%,246.5%,全成績,,1,5,4,13,23,4.3%,26.1%,43.5%,14.3%,246.5%,2022106643,アンノドミニ,全成績,,1,5,4,13,23,4.3%,26.1%,43.5%,14.3%,246.5%,全成績,,1,5,4,13,23,4.3%,26.1%,43.5%,14.3%,246.5%,,▲,▲,,,▲,,4,45.62,4.54,3
2,202650081910,2022107170,レイナボニータ,,,,,,,,,,,,,,,,2026.07.24,園田,10,ホオズキ(C1),,ダ1230,1:20.8,良,11,10,1,小牧太,55.0,4-5-5-5,40.3,482,+5,ラストデュエル(1.7),,2026.07.03,園田,4,C1,,ダ1230,1:20.5,稍,12,2,4,小牧太,55.0,5-5-3-3,39.3,477,+2,レイチェルペガサス(0.2),,2026.06.26,園田,取,C1,,ダ1230 不,,,0,4,,小牧太,55.0,(0.0),,,,(0.0),,2026.06.10,園田,2,C1,,ダ1230,1:21.4,稍,10,3,4,小牧太,55.0,4-4-3-4,40.2,475,-3,フセノオーロラ(0.5),,2026.05.22,園田,7,マリーゴ(C1),,ダ1400,1:33.2,重,11,7,7,永井孝典,55.0,7-6-6-6,41.5,478,+4,サルファー(1.6),,2022107170,レイナボニータ,,永井孝典,,,,,,,,,,,202650070312,Ｃ１,20260703,園田,稍,-8,55,1:20.5,39.3,4,差,2,M,牝,4,202450071705,ＮｅｗＢｅｇｉｎｎｉ,20240717,園田,稍,4,54,0:52.1,37.7,1,差,3,S,牝,2,202650070312,Ｃ１,20260703,園田,稍,-8,55,1:20.5,39.3,4,差,2,M,牝,4,202550071010,Ｃ１一,20250710,園田,良,1,55,1:31.5,38.8,1,先,8,M,牝,3,2022107170,レイナボニータ,ホークビル,ノーザンダンサー系,タヤスツヨシ,サンデーサイレンス系,牝4,55.0,479(-3),永井孝典,藤川純,62.7,9,2枠,55,47,55,449,606,9%,16%,25%,79%,76%,2022107170,レイナボニータ,差,332,358,355,2677,3722,8%,18%,28%,67%,71%,2022107170,レイナボニータ,永井孝典,26,25,34,211,296,8%,17%,28%,69%,69%,2022107170,レイナボニータ,藤川純,4,10,15,120,149,2%,9%,19%,38%,51%,2022107170,レイナボニータ,ホークビル,1,1,3,14,19,5%,10%,26%,63%,68%,2022107170,レイナボニータ,,0,0,0,0,0,0%,0%,0%,0%,0%,2022107170,レイナボニータ,園田ダート1230m,2022107170,レイナボニータ,0,1,0,3,4,0%,25%,25%,0%,40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022107170,レイナボニータ,ダート820m,,1,0,0,0,1,100%,100%,100%,770%,340%,ダート1400m,,3,4,1,9,17,17.6%,41.2%,47.1%,158.8%,115.9%,ダート1500m,,0,0,1,0,1,0%,0%,100%,0%,100%,ダート1700m,,0,0,1,3,4,0%,0%,25%,0%,75%,全成績,,4,5,3,15,27,14.8%,33.3%,44.4%,128.5%,106.3%,2022107170,レイナボニータ,ダート園田,,4,3,2,15,24,16.7%,29.2%,37.5%,144.6%,89.2%,ダート・右,,4,5,3,15,27,14.8%,33.3%,44.4%,128.5%,106.3%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,4,5,3,15,27,14.8%,33.3%,44.4%,128.5%,106.3%,2022107170,レイナボニータ,ダート・良,,3,2,2,6,13,23.1%,38.5%,53.8%,207.7%,135.4%,ダート・稍重,,1,2,1,4,8,12.5%,37.5%,50%,96.2%,123.8%,ダート・重,,0,1,0,4,5,0%,20%,20%,0%,24%,ダート・不良,,0,0,0,1,1,0%,0%,0%,0%,0%,2022107170,レイナボニータ,中3週,,1,0,0,2,3,33.3%,33.3%,33.3%,170%,53.3%,55kg,,1,3,1,9,14,7.1%,28.6%,35.7%,25.7%,59.3%,馬体重,連対時馬体重447kg～475kg,,,,,,,,,,,2022107170,レイナボニータ,全成績,,4,5,3,15,27,14.8%,33.3%,44.4%,128.5%,106.3%,全成績,,4,5,3,15,27,14.8%,33.3%,44.4%,128.5%,106.3%,2022107170,レイナボニータ,全成績,,4,5,3,15,27,14.8%,33.3%,44.4%,128.5%,106.3%,全成績,,4,5,3,15,27,14.8%,33.3%,44.4%,128.5%,106.3%,,,,△,,,,7,62.67,6.23,0
3,202650081910,2018100515,アウタースペース,,,,,,,,,,,,,,,,2026.07.30,園田,11,C1,,ダ820,0:51.6,良,12,2,12,高畑皓一,57.0,10-9,37.0,442,+1,ギフトバスケット(1.9),,2026.07.15,園田,8,C1一,,ダ820,0:51.3,良,11,4,10,高畑皓一,57.0,7-6,36.6,441,-2,ピンクマーベル(1.0),,2026.07.02,園田,11,B2,,ダ820,0:51.3,重,11,5,10,高畑皓一,57.0,10-10,36.5,443,-1,イントゥザフロー(1.8),,2026.06.19,園田,11,兵庫ジョ(B2),,ダ820,0:50.7,良,11,11,11,高畑皓一,57.0,7-8,36.5,444,+1,ゴッドアマベル(1.2),,2026.05.29,園田,8,第31回(B1B2),,ダ820,0:51.0,稍,11,8,9,高畑皓一,56.0,8-8,36.3,443,0,アンコロ(1.1),,2018100515,アウタースペース,,高畑皓一,,,,,,,,,,,202550071712,Ｃ１二,20250717,園田,不,0,57,1:20.4,39.6,2,先,7,M,牡,7,202650061910,兵庫ジョッキーズ楽天,20260619,園田,良,-10,57,0:50.7,36.5,11,追,8,S,牡,8,202550071712,Ｃ１二,20250717,園田,不,0,57,1:20.4,39.6,2,先,7,M,牡,7,202047121710,シクラメン特別,20201217,笠松,不,-23,55,1:27.8,37,2,差,2,M,牡,2,2018100515,アウタースペース,フリオーソ,ターントゥ系,ディープスカイ,サンデーサイレンス系,牡8,57.0,441(-1),高畑皓一,黒田隆男,268.7,10,3枠,49,53,62,441,605,8%,16%,27%,52%,58%,2018100515,アウタースペース,差,332,358,355,2677,3722,8%,18%,28%,67%,71%,2018100515,アウタースペース,高畑皓一,0,1,4,70,75,0%,1%,6%,0%,91%,2018100515,アウタースペース,黒田隆男,0,1,3,77,81,0%,1%,4%,0%,21%,2018100515,アウタースペース,フリオーソ,1,1,1,31,34,2%,5%,8%,14%,45%,2018100515,アウタースペース,,0,0,0,0,0,0%,0%,0%,0%,0%,2018100515,アウタースペース,園田ダート1230m,2018100515,アウタースペース,0,1,0,4,5,0%,20%,20%,0%,76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018100515,アウタースペース,ダート820m,,1,0,1,10,12,8.3%,8.3%,16.7%,318.3%,92.5%,ダート1400m,,5,2,6,40,53,9.4%,13.2%,20.8%,36.8%,107.4%,ダート1500m,,0,1,1,5,7,0%,14.3%,28.6%,0%,112.9%,ダート1700m,,0,0,1,3,4,0%,0%,25%,0%,227.5%,全成績,,9,6,15,100,130,6.9%,11.5%,21.5%,140.4%,110.8%,2018100515,アウタースペース,ダート園田,,1,1,2,20,24,4.2%,8.3%,16.7%,159.2%,100%,ダート・右,,8,5,9,61,83,9.6%,15.7%,24.1%,99.8%,84.3%,ダート・左,,1,1,6,39,47,2.1%,4.3%,17%,212.1%,157.4%,全成績,,9,6,15,100,130,6.9%,11.5%,21.5%,140.4%,110.8%,2018100515,アウタースペース,ダート・良,,5,1,7,51,64,7.8%,9.4%,17.2%,180.6%,65%,ダート・稍重,,1,2,3,18,24,4.2%,12.5%,25%,159.2%,205.4%,ダート・重,,2,0,2,19,23,8.7%,8.7%,17.4%,95.7%,111.7%,ダート・不良,,1,3,3,11,18,5.6%,22.2%,38.9%,37.2%,152.2%,2018100515,アウタースペース,中2週,,1,1,3,26,31,3.2%,6.5%,16.1%,7.1%,50.3%,57kg,,1,1,2,23,27,3.7%,7.4%,14.8%,141.5%,93.3%,馬体重,連対時馬体重422kg～449kg,,,,,,,,,,,2018100515,アウタースペース,全成績,,9,6,15,100,130,6.9%,11.5%,21.5%,140.4%,110.8%,全成績,,9,6,15,100,130,6.9%,11.5%,21.5%,140.4%,110.8%,2018100515,アウタースペース,全成績,,9,6,15,100,130,6.9%,11.5%,21.5%,140.4%,110.8%,全成績,,9,6,15,100,130,6.9%,11.5%,21.5%,140.4%,110.8%,▲,,,,,,,10,100.0,9.94,3
