id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
05386,戸崎圭太,トサキケイタ,1980/07/08,美浦,田島俊明,栃木県,B型,2013,2026,8,449,60,13.4％,"12,003","1,762",14.7％,2026,208,14,7,50.0％,583,116,19.9％
