id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01096,大野拓弥,オオノタクヤ,1986/09/08,美浦,フリー,埼玉県,B型,2005,2026,50,352,13,3.7％,"14,071",765,5.4％,2026,308,2,0,0.0％,178,17,9.6％
