id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01118,宮崎北斗,ミヤザキホクト,1989/03/12,美浦,フリー,埼玉県,O型,2007,2025,152,31,0,0.0％,"5,015",181,3.6％,2023,328,3,0,0.0％,69,1,1.4％
