id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01209,石神深道,イシガミフカミチ,2005/10/22,美浦,和田正一,茨城県,O型,2024,2026,57,315,12,3.8％,"1,017",34,3.3％,2026,308,13,0,0.0％,35,2,5.7％
