id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01191,松本大輝,マツモトヒロキ,2002/10/11,栗東,森秀行,滋賀県,B型,2021,2026,64,227,9,4.0％,"1,979",100,5.1％,2026,308,5,0,0.0％,85,14,16.5％
