id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01169,武藤雅,ムトウミヤビ,1998/01/10,美浦,水野貴広,茨城県,A型,2017,2026,57,266,12,4.5％,"4,494",217,4.8％,2026,308,7,0,0.0％,104,6,5.8％
