id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
05171,岡部誠,オカベマコト,1977/03/03,地方,,-,,1994,2024,160,28,0,0.0％,572,19,3.3％,2025,58,556,85,15.3％,"27,814","5,271",19.0％
