id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01167,木幡育也,コワタイクヤ,1998/09/21,美浦,松永康利,茨城県,B型,2017,2026,117,102,1,1.0％,"2,378",66,2.8％,2024,338,5,0,0.0％,45,1,2.2％
