race_id,bet_type,rank,combination,payout,popularity
202605010301,単勝,1,11,2180,6
202605010301,複勝,1,11,490,6
202605010301,複勝,2,12,220,5
202605010301,複勝,3,15,140,1
202605010301,枠連,1,6 - 6,8060,18
202605010301,馬連,1,11 - 12,7620,24
202605010301,ワイド,1,11 - 12,1920,22
202605010301,ワイド,2,11 - 15,1260,15
202605010301,ワイド,3,12 - 15,420,3
202605010301,馬単,1,11 → 12,13710,40
202605010301,3連複,1,11 - 12 - 15,5780,17
202605010301,3連単,1,11 → 12 → 15,82750,240
202605010302,単勝,1,8,480,1
202605010302,複勝,1,8,250,3
202605010302,複勝,2,7,180,1
202605010302,複勝,3,3,410,7
202605010302,枠連,1,4 - 4,1970,8
202605010302,馬連,1,7 - 8,1830,4
202605010302,ワイド,1,7 - 8,670,3
202605010302,ワイド,2,3 - 8,2020,24
202605010302,ワイド,3,3 - 7,1280,12
202605010302,馬単,1,8 → 7,2900,3
202605010302,3連複,1,3 - 7 - 8,8730,18
202605010302,3連単,1,8 → 7 → 3,30460,48
202605010303,単勝,1,10,1380,6
202605010303,複勝,1,10,390,6
202605010303,複勝,2,15,230,4
202605010303,複勝,3,2,160,2
202605010303,枠連,1,5 - 8,3870,13
202605010303,馬連,1,10 - 15,4720,15
202605010303,ワイド,1,10 - 15,1240,15
202605010303,ワイド,2,2 - 10,680,8
202605010303,ワイド,3,2 - 15,440,5
202605010303,馬単,1,10 → 15,9370,31
202605010303,3連複,1,2 - 10 - 15,3260,10
202605010303,3連単,1,10 → 15 → 2,32360,102
202605010304,単勝,1,2,370,2
202605010304,複勝,1,2,120,1
202605010304,複勝,2,10,130,3
202605010304,複勝,3,9,130,2
202605010304,枠連,1,2 - 7,500,1
202605010304,馬連,1,2 - 10,780,2
202605010304,ワイド,1,2 - 10,280,2
202605010304,ワイド,2,2 - 9,320,3
202605010304,ワイド,3,9 - 10,260,1
202605010304,馬単,1,2 → 10,1480,4
202605010304,3連複,1,2 - 9 - 10,790,1
202605010304,3連単,1,2 → 10 → 9,5020,5
