race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,1,1,2,2023104053,マカイゾウ,牝3,55,01170,横山武史,1:26.5,,1-1,37.7,6.3,4,474(0),01152,[東]竹内正洋,044803,由井健太郎,590.0
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,2,5,10,2023107095,クアロアランチ,牝3,55,05676,ハマーハ,1:26.5,アタマ,2-2,37.5,4.5,3,448(-4),01187,[東]西田雄一,226800,サンデーレーシング,240.0
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,3,5,9,2023107242,ヨルヴィック,牝3,55,05643,キング,1:26.9,2.1/2,4-4,37.6,4.0,2,452(-8),01167,[東]稲垣幸雄,790005,吉田勝己,150.0
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,4,4,8,2023101477,メビウスロマンス,牝3,55,05386,戸崎圭太,1:27.2,1.1/2,2-2,38.2,2.3,1,460(-4),01202,[東]矢嶋大樹,685031,蔀恒一,89.0
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,5,6,11,2023106741,ジェイドテソーロ,牝3,55,01009,柴田大知,1:27.4,1.1/2,7-7,37.2,200.7,12,436(+12),01199,[東]千葉直人,089803,了徳寺健二ホールディングス,59.0
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,6,6,12,2023103692,ラヴィングリー,牝3,55,01197,佐々木大,1:28.0,3.1/2,7-8,37.7,204.1,13,456(+22),01150,[東]池上昌和,808800,Ｇ１レーシング,
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,7,1,1,2023106259,ニシノゲッパク,牝3,55,01085,松岡正海,1:28.2,3/4,9-9,37.8,77.2,8,460(-12),01031,[東]伊藤伸一,897009,西山茂行,
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,8,8,15,2023101563,レースクイーン,牝3,55,00689,江田照男,1:28.2,クビ,4-5,38.8,78.1,9,420(+10),01131,[東]蛯名利弘,493006,村田哲朗,
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,9,2,4,2023103024,ギンケイ,牝3,55,01179,菅原明良,1:28.2,アタマ,14-13,36.9,30.3,7,458(0),01081,[東]中川公成,631031,山崎康,
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,10,2,3,2023103567,ドルマバフチェ,牝3,55,05339,ルメール,1:28.8,3.1/2,6-6,38.9,15.2,5,422(+4),01199,[東]千葉直人,758005,吉田照哉,
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,11,3,5,2023104668,アンチェーン,牝3,55,01122,三浦皇成,1:29.4,3.1/2,16-15,37.5,29.1,6,520(+2),01195,[東]嘉藤貴行,812008,石瀬浩三,
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,12,7,13,2023100532,アサクサダイアナ,牝3,55,05203,岩田康誠,1:29.4,クビ,13-13,38.0,102.2,10,448(+10),01112,[東]田島俊明,353031,櫻井素子,
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,13,4,7,2023101871,アルマサーガ,牝3,52,01217,上里直汰,1:29.6,1.1/4,11-11,38.7,346.5,14,394(+4),01153,[東]中舘英二,095700,コウトミックレーシング,
202605010101,1,3歳未勝利,ダ,1400,晴,良,10:05,2026-01-31,東京,14,3,6,2023100100,アイアンロッキー,牝3,52,01207,佐藤翔馬,1:30.3,4,12-12,39.2,444.0,16,448(0),01056,[東]本間忍,780006,池上一馬,
