race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,1,1,2,2023109067,アスコットヴェール,牝3,55,01170,横山武史,1:53.3,,1-1-1-1,38.4,1.7,1,478(+4),01152,[東]竹内正洋,148800,グリーンファーム,590.0
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,2,8,15,2023105830,ビーチイン,牝3,55,01140,横山和生,1:54.8,9,11-11-5-3,39.2,5.0,2,420(-6),01165,[東]和田勇介,036034,中村伊三美,240.0
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,3,3,5,2023106929,コウソクユノ,牝3,55,01184,原優介,1:55.3,3,5-5-2-2,40.1,10.2,4,428(+2),01153,[東]中舘英二,018030,野崎昭夫,150.0
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,4,7,13,2023101046,ライヴマルガリータ,牝3,55,01077,石橋脩,1:55.9,3.1/2,14-13-9-5,40.1,19.9,5,458(-4),01106,[東]牧光二,214033,澤田孝之,89.0
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,5,1,1,2023100332,アスパラゴ,牝3,55,01096,大野拓弥,1:56.0,アタマ,13-13-13-10,39.4,33.2,6,472(-4),01027,[東]田村康仁,065034,村島聡乃,59.0
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,6,7,14,2023106349,グラスベリー,牝3,55,01162,木幡巧也,1:56.3,1.3/4,9-10-9-8,40.5,255.8,15,458(-2),01035,[東]佐藤吉勝,541800,半沢,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,7,4,7,2023107456,バオシェテンシ,牝3,52,01201,水沼元輝,1:56.3,クビ,7-7-8-7,40.6,235.4,14,430(+2),01077,[東]加藤和宏,309700,ミレレーシング,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,8,3,6,2023106586,ロット,牝3,55,01134,嶋田純次,1:56.7,2.1/2,11-11-12-10,40.4,75.4,10,420(-4),01056,[東]本間忍,629800,ミルファーム,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,9,5,9,2023101731,マイトリックスター,牝3,55,05203,岩田康誠,1:56.8,1/2,16-16-15-14,39.7,107.6,11,430(-2),01165,[東]和田勇介,102800,ターフ・スポート,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,10,6,12,2023101260,カスターニエ,牝3,52,01207,佐藤翔馬,1:57.1,1.3/4,5-5-5-8,41.6,125.3,12,422(-2),01023,[東]伊藤圭三,290006,栗坂崇,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,11,6,11,2023100693,キタノローズ,牝3,55,01197,佐々木大,1:57.4,1.1/2,2-2-2-3,42.2,34.6,7,470(0),01221,[東]室井潔,163002,北所直人,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,12,5,10,2023106330,ジーティーフクフク,牝3,52,01217,上里直汰,1:57.7,2,3-3-2-5,42.5,38.8,8,452(+4),01187,[東]西田雄一,464030,田畑利彦,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,13,2,3,2023101063,メイショウオタモイ,牝3,55,01009,柴田大知,1:57.9,1.1/2,3-3-11-12,41.8,272.2,16,448(+2),01118,[東]高柳瑞樹,911008,松本好隆,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,14,2,4,2023100985,パレホ,牝3,55,00733,吉田豊,1:59.8,大,15-15-13-15,43.2,173.6,13,504(0),01081,[東]中川公成,388033,庄野宏志,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,15,8,16,2023103602,モーリア,牝3,55,01092,津村明秀,2:01.7,大,9-8-5-12,46.1,5.6,3,462(+12),01109,[東]伊藤大士,310007,吉田千津,
202606030501,1,3歳未勝利,ダ,1800,晴,重,10:05,2026-04-11,中山,16,4,8,2023106130,ジェムシリカ,牝3,55,01183,小林脩斗,2:01.9,3/4,7-8-16-16,44.1,39.7,9,450(0),01199,[東]千葉直人,629800,ミルファーム,
202606030502,2,3歳未勝利,ダ,1200,晴,重,10:35,2026-04-11,中山,1,5,9,2023106162,ラベンダーヘイズ,牡3,57,01162,木幡巧也,1:10.9,,2-2,37.1,15.4,7,460(0),01051,[東]岩戸孝樹,855030,田頭勇貴,590.0
202606030502,2,3歳未勝利,ダ,1200,晴,重,10:35,2026-04-11,中山,2,3,5,2023106605,フェイスリフト,牡3,57,01184,原優介,1:11.3,2,6-6,37.0,2.4,1,464(0),01195,[東]嘉藤貴行,629800,ミルファーム,240.0
202606030502,2,3歳未勝利,ダ,1200,晴,重,10:35,2026-04-11,中山,3,8,15,2023104590,スカット,牝3,52,01217,上里直汰,1:11.7,2.1/2,4-4,37.7,7.6,3,440(-2),01189,[東]堀内岳志,331006,本杉芳郎,150.0
202606030502,2,3歳未勝利,ダ,1200,晴,重,10:35,2026-04-11,中山,4,2,4,2023105803,ラストシャイニー,牝3,55,01140,横山和生,1:11.7,アタマ,4-4,37.8,25.3,8,420(-6),01199,[東]千葉直人,036034,中村伊三美,89.0
202606030502,2,3歳未勝利,ダ,1200,晴,重,10:35,2026-04-11,中山,5,1,2,2023105022,アジュアカレンツ,牝3,55,05674,ディー,1:12.1,2.1/2,8-7,37.6,9.5,5,440(-2),01187,[東]西田雄一,547800,ヒダカ・ブリーダーズ・ユニオン,59.0
202606030502,2,3歳未勝利,ダ,1200,晴,重,10:35,2026-04-11,中山,6,7,14,2023100949,マジンタクシー,牝3,55,01075,田辺裕信,1:12.4,2,2-1,38.7,7.9,4,498(-6),01174,[東]深山雅史,044803,由井健太郎,
202606030502,2,3歳未勝利,ダ,1200,晴,重,10:35,2026-04-11,中山,7,4,8,2023101869,クアラトレンガヌ,牡3,57,05203,岩田康誠,1:12.5,クビ,13-13,37.1,70.3,10,442(+2),01076,[東]小笠倫弘,922030,丸山担,
202606030502,2,3歳未勝利,ダ,1200,晴,重,10:35,2026-04-11,中山,8,3,6,2023101479,アミナス,牡3,57,00641,柴田善臣,1:12.5,ハナ,12-12,37.4,11.2,6,526(0),01207,[東]田中勝春,570002,田中春美,
