race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202603020301,1,2歳未勝利,芝,1800,曇,稍重,10:05,2026-07-04,福島,1,1,1,2024103590,コスモハナミズキ,牝2,55,01162,木幡巧也,1:48.1,,1-1-1-1,35.6,17.8,4,420(0),01052,[東]菊川正達,716800,ビッグレッドファーム,590.0
202603020301,1,2歳未勝利,芝,1800,曇,稍重,10:05,2026-07-04,福島,2,3,3,2024106106,ウィンターブリーズ,牡2,55,05386,戸崎圭太,1:48.2,クビ,2-2-2-2,35.6,1.1,1,478(+6),01162,[東]田中博康,969031,ＴＮレーシング,240.0
202603020301,1,2歳未勝利,芝,1800,曇,稍重,10:05,2026-07-04,福島,3,5,5,2024106204,レゾルーティオ,牡2,55,01102,北村友一,1:48.5,2,3-4-3-3,35.7,5.6,2,448(-2),01170,[西]坂口智康,226800,サンデーレーシング,150.0
202603020301,1,2歳未勝利,芝,1800,曇,稍重,10:05,2026-07-04,福島,4,4,4,2024107156,ニューロファイター,牡2,55,01163,坂井瑠星,1:48.6,1/2,3-3-4-4,35.7,9.7,3,472(-14),01165,[東]和田勇介,097034,高松宏幸,89.0
202603020301,1,2歳未勝利,芝,1800,曇,稍重,10:05,2026-07-04,福島,5,8,8,2024101005,エムアイブレイズ,牡2,55,01184,原優介,1:49.0,2.1/2,8-8-6-5,35.6,24.7,5,446(-6),01156,[東]青木孝文,969033,岩崎充利,59.0
202603020301,1,2歳未勝利,芝,1800,曇,稍重,10:05,2026-07-04,福島,6,6,6,2024107096,シーズザチャンス,牝2,55,01092,津村明秀,1:49.3,1.3/4,5-5-5-6,36.1,50.3,6,404(0),01124,[東]大和田成,987033,田中純一,
202603020301,1,2歳未勝利,芝,1800,曇,稍重,10:05,2026-07-04,福島,7,7,7,2024105474,ユイノヘラクレス,牡2,55,01153,木幡初也,1:49.8,3,7-7-8-7,36.1,139.5,7,448(-4),01174,[東]深山雅史,044803,由井健太郎,
202603020301,1,2歳未勝利,芝,1800,曇,稍重,10:05,2026-07-04,福島,8,2,2,2024104637,ウスズミザクラ,牝2,55,01009,柴田大知,1:49.9,1,6-6-7-8,36.3,235.4,8,416(-4),01096,[東]粕谷昌央,457002,海谷幸司,
202603020302,2,3歳未勝利,芝,2600,曇,稍重,10:40,2026-07-04,福島,1,1,2,2023105371,ボンボンベイビー,牡3,57,00733,吉田豊,2:39.2,,12-11-5-2,35.7,15.7,7,438(-2),01075,[西]矢作芳人,041002,前田晋二,580.0
202603020302,2,3歳未勝利,芝,2600,曇,稍重,10:40,2026-07-04,福島,2,4,7,2023103686,クイーンズレイン,牝3,52,01209,石神深道,2:39.3,3/4,5-5-5-5,35.7,5.2,3,442(-10),01163,[東]林徹,808800,Ｇ１レーシング,230.0
202603020302,2,3歳未勝利,芝,2600,曇,稍重,10:40,2026-07-04,福島,3,1,1,2023105686,ファランギーナ,牡3,57,05386,戸崎圭太,2:39.6,1.1/2,5-7-9-7,35.8,3.7,1,418(-4),01203,[西]福永祐一,708800,金子真人ホールディングス,150.0
202603020302,2,3歳未勝利,芝,2600,曇,稍重,10:40,2026-07-04,福島,4,2,4,2023105573,オープンザパンドラ,牡3,57,01161,菊沢一樹,2:39.6,ハナ,7-8-11-10,35.6,8.5,4,444(-14),01197,[西]小椋研介,858800,大塚亮一,87.0
202603020302,2,3歳未勝利,芝,2600,曇,稍重,10:40,2026-07-04,福島,5,2,3,2023105552,ベルトラッキ,牡3,54,01217,上里直汰,2:39.7,1,9-11-13-12,35.5,3.9,2,472(0),01169,[東]加藤士津,268008,小田吉男,58.0
