race_id,segment_index,lap_time_sec
202106030801,1,12.4
202106030801,2,11.1
202106030801,3,12.2
202106030801,4,13.2
202106030801,5,12.8
202106030801,6,13.0
202106030801,7,13.2
202106030801,8,12.7
202106030801,9,12.6
202106030802,1,12.2
202106030802,2,10.7
202106030802,3,11.6
202106030802,4,12.1
202106030802,5,12.1
202106030802,6,12.8
202106030803,1,12.5
202106030803,2,11.6
202106030803,3,12.7
202106030803,4,12.6
202106030803,5,12.3
202106030803,6,12.6
202106030803,7,12.8
202106030803,8,12.4
202106030803,9,12.8
202106030804,1,12.3
202106030804,2,10.8
202106030804,3,12.1
202106030804,4,12.6
202106030804,5,13.0
202106030804,6,12.5
202106030804,7,12.6
202106030804,8,12.3
202106030804,9,12.0
202106030804,10,12.1
202106030804,11,12.9
202106030805,1,12.7
202106030805,2,11.7
202106030805,3,12.9
202106030805,4,13.8
202106030805,5,12.2
202106030805,6,12.6
202106030805,7,12.6
202106030805,8,11.9
202106030805,9,12.3
202106030806,1,12.1
202106030806,2,10.3
202106030806,3,11.0
202106030806,4,12.2
202106030806,5,12.2
202106030806,6,12.7
202106030807,1,12.7
202106030807,2,12.0
202106030807,3,13.1
202106030807,4,13.3
202106030807,5,12.6
202106030807,6,12.5
202106030807,7,12.3
202106030807,8,12.0
202106030807,9,12.6
202106030808,1,12.8
202106030808,2,11.2
202106030808,3,11.2
202106030808,4,11.7
202106030808,5,12.0
202106030808,6,11.9
202106030808,7,11.8
202106030808,8,12.3
202106030809,1,12.3
202106030809,2,11.4
202106030809,3,12.7
202106030809,4,12.5
202106030809,5,12.8
202106030809,6,12.2
202106030809,7,12.3
202106030809,8,11.9
202106030809,9,12.0
202106030809,10,12.2
202106030810,1,11.8
202106030810,2,10.6
202106030810,3,11.2
202106030810,4,11.7
202106030810,5,11.4
202106030810,6,12.5
202106030811,1,12.1
202106030811,2,11.7
202106030811,3,12.5
202106030811,4,11.9
202106030811,5,12.1
202106030811,6,11.4
202106030811,7,11.9
202106030811,8,12.1
202106030811,9,12.3
202106030811,10,12.6
202106030812,1,7.2
202106030812,2,11.4
202106030812,3,11.2
202106030812,4,11.8
202106030812,5,12.5
202106030812,6,13.5
202106030812,7,12.8
202106030812,8,13.0
202106030812,9,12.5
202106030812,10,12.7
202106030812,11,12.0
202106030812,12,12.4
202106030812,13,12.4
202109020801,1,12.3
202109020801,2,11.2
202109020801,3,12.0
202109020801,4,12.2
202109020801,5,11.6
202109020801,6,12.7
202109020802,1,12.2
202109020802,2,10.8
202109020802,3,11.7
202109020802,4,12.3
202109020802,5,12.3
202109020802,6,11.9
202109020802,7,12.8
202109020803,1,12.7
202109020803,2,10.9
202109020803,3,11.1
202109020803,4,11.9
202109020803,5,12.6
202109020803,6,11.9
202109020803,7,11.9
202109020803,8,12.1
202109020805,1,12.7
202109020805,2,11.0
202109020805,3,13.1
202109020805,4,12.3
202109020805,5,11.9
202109020805,6,12.2
202109020805,7,13.2
202109020805,8,12.9
202109020805,9,13.1
202109020806,1,12.9
202109020806,2,11.4
202109020806,3,12.3
202109020806,4,12.1
202109020806,5,12.3
202109020806,6,12.5
202109020806,7,12.1
202109020806,8,11.9
202109020806,9,11.6
202109020806,10,12.5
202109020807,1,12.3
202109020807,2,10.6
202109020807,3,11.5
202109020807,4,12.0
202109020807,5,11.6
202109020807,6,12.9
202109020808,1,13.0
202109020808,2,11.7
202109020808,3,13.4
202109020808,4,13.2
202109020808,5,12.8
202109020808,6,13.0
202109020808,7,12.8
202109020808,8,12.7
202109020808,9,12.5
202109020808,10,11.6
202109020808,11,11.0
202109020808,12,11.6
202109020809,1,13.0
202109020809,2,11.6
202109020809,3,12.3
202109020809,4,12.8
202109020809,5,13.1
202109020809,6,12.6
202109020809,7,11.0
202109020809,8,10.8
202109020809,9,11.5
202109020810,1,12.2
202109020810,2,10.6
202109020810,3,10.9
202109020810,4,11.1
202109020810,5,11.5
202109020810,6,11.7
202109020810,7,12.2
202109020811,1,12.4
202109020811,2,10.1
202109020811,3,12.3
202109020811,4,12.2
202109020811,5,12.2
202109020811,6,12.5
202109020811,7,12.8
202109020811,8,12.1
202109020811,9,12.4
202109020812,1,12.1
202109020812,2,11.0
202109020812,3,12.0
202109020812,4,12.3
202109020812,5,12.0
202109020812,6,12.1
202109020812,7,12.9
202104010401,1,12.9
202104010401,2,12.1
202104010401,3,13.3
202104010401,4,13.3
202104010401,5,12.6
202104010401,6,12.4
202104010401,7,12.5
202104010401,8,11.8
202104010401,9,12.3
202104010402,1,11.4
202104010402,2,10.4
202104010402,3,11.0
202104010402,4,12.4
202104010402,5,13.0
202104010402,6,13.8
202104010403,1,12.9
202104010403,2,11.5
202104010403,3,12.8
202104010403,4,12.9
202104010403,5,12.0
202104010403,6,12.0
202104010403,7,13.0
202104010403,8,13.4
202104010403,9,13.6
202104010404,1,11.7
202104010404,2,10.6
202104010404,3,11.4
202104010404,4,12.5
202104010404,5,12.4
202104010404,6,13.4
202104010405,1,12.7
202104010405,2,11.9
202104010405,3,12.8
202104010405,4,13.0
202104010405,5,12.4
202104010405,6,12.2
202104010405,7,12.7
202104010405,8,13.3
202104010405,9,13.7
202104010406,1,12.6
202104010406,2,11.2
202104010406,3,11.7
202104010406,4,12.0
202104010406,5,11.6
202104010406,6,12.6
202104010406,7,13.7
202104010407,1,13.3
202104010407,2,11.9
202104010407,3,13.0
202104010407,4,12.8
202104010407,5,12.0
202104010407,6,12.0
202104010407,7,12.7
202104010407,8,12.9
202104010407,9,13.9
202104010408,1,7.3
202104010408,2,11.0
202104010408,3,12.1
202104010408,4,13.4
202104010408,5,13.6
202104010408,6,13.9
202104010408,7,13.8
202104010408,8,13.2
202104010408,9,12.1
202104010408,10,11.8
202104010408,11,12.9
202104010408,12,12.9
202104010408,13,13.9
202104010409,1,11.7
202104010409,2,10.4
202104010409,3,10.9
202104010409,4,12.1
202104010409,5,12.4
202104010409,6,13.5
202104010410,1,12.9
202104010410,2,12.6
202104010410,3,12.5
202104010410,4,13.3
202104010410,5,13.7
202104010410,6,13.2
202104010410,7,12.3
202104010410,8,12.2
202104010410,9,12.3
202104010410,10,12.5
202104010410,11,13.0
202104010410,12,14.3
202104010411,1,12.6
202104010411,2,11.0
202104010411,3,11.4
202104010411,4,11.8
202104010411,5,12.1
202104010411,6,12.6
202104010411,7,12.6
202104010411,8,12.9
202104010411,9,12.9
202104010411,10,13.8
202104010412,1,11.4
202104010412,2,10.4
202104010412,3,11.1
202104010412,4,12.2
202104010412,5,12.2
202104010412,6,13.2
